date,ITUB4.SA,MGLU3.SA,PETR4.SA,VALE3.SA,TITULO_CDI
2022-10-24,19.6833,37.3711,17.0629,52.0101,225.64504072967466
2022-10-25,19.524,39.2946,16.7042,52.0101,225.75964133296048
2022-10-26,19.1058,35.814,16.2957,53.1671,225.87430013960065
2022-10-27,19.4576,38.6534,16.4202,51.2726,225.98901717915555
2022-10-28,19.6103,40.119,16.2259,48.7708,226.10379248120051
2022-10-31,20.1812,40.9433,14.8509,48.5394,226.2186260753259
2022-11-01,20.2328,41.7677,14.8759,50.0145,226.33351799113703
2022-11-03,20.0867,44.6072,14.9207,48.5539,226.44846825825437
2022-11-04,20.1598,44.2408,14.0987,52.2415,226.5634769063134
2022-11-07,19.7014,41.5845,13.5258,51.9668,226.67854396496458
2022-11-08,19.6416,42.4089,13.6254,53.543,226.79366946387347
2022-11-09,18.6984,40.9433,13.4012,52.8923,226.90885343272078
2022-11-10,18.3464,36.4551,13.0126,53.9046,227.0240959012022
2022-11-11,17.7552,31.6921,13.4461,59.5083,227.1393968990285
2022-11-14,17.7021,33.1577,13.7998,60.2386,227.25475645592562
2022-11-16,17.4496,30.5014,13.5258,59.6096,227.37017460163446
2022-11-17,17.5559,31.051,13.5308,60.0868,227.48565136591114
2022-11-18,17.6954,28.8527,13.3016,58.4454,227.60118677852685
2022-11-21,17.7486,30.9594,13.3414,57.7874,227.71678086926795
2022-11-22,17.4563,30.593,13.2494,57.9465,227.83243366793582
2022-11-23,17.2769,30.9594,13.3118,58.5177,227.94814520434707
2022-11-24,17.8947,32.9745,13.7719,58.8937,228.06391550833345
2022-11-25,17.2637,31.3258,13.5504,58.496,228.17974460974182
2022-11-28,16.9515,30.4098,13.8343,58.7853,228.2956325384342
2022-11-29,17.0976,30.7762,14.4136,61.0557,228.41157932428783
2022-11-30,17.2703,31.2342,15.1405,61.974,228.52758499719505
2022-12-01,17.2687,28.3947,14.5329,62.3138,228.64364958706344
2022-12-02,17.5014,29.677,14.7146,62.7621,228.75977312381573
2022-12-05,16.9896,28.2115,14.5499,62.6971,228.87595563738986
2022-12-06,17.3817,28.5779,14.5613,63.6081,228.99219715773899
2022-12-07,17.2554,26.9292,14.3966,61.3449,229.10849771483143
2022-12-08,16.6506,26.0132,14.0728,62.0969,229.22485733865082
2022-12-09,16.4921,25.6468,14.0331,64.1649,229.34127605919602
2022-12-12,16.3362,25.6468,13.5788,62.2488,229.45775390648095
2022-12-13,15.7193,25.6468,13.2437,62.5114,229.57429091053498
2022-12-14,15.7871,24.0897,12.1931,63.041,229.69088710140264
2022-12-15,15.8752,23.8149,12.5168,63.2442,229.8075425091437
2022-12-16,16.0515,21.7082,12.5224,62.1632,229.92425716383326
2022-12-19,16.5327,23.9065,12.7099,61.9382,230.0410310955616
2022-12-20,16.709,25.83,13.1017,62.2139,230.15786433443446
2022-12-21,16.7768,23.9065,13.3857,62.5695,230.27475691057262
2022-12-22,16.8107,23.8149,13.6242,62.2139,230.39170885411235
2022-12-23,17.075,24.5477,14.2659,62.6275,230.50872019520517
2022-12-26,16.7361,24.3645,14.1637,63.2007,230.6257909640179
2022-12-27,16.6412,23.0821,14.2603,64.7098,230.74292119073272
2022-12-28,16.9801,24.6393,14.0842,64.5647,230.8601109055471
2022-12-29,16.9462,25.0972,13.9138,64.4849,230.97736013867382
2023-01-02,16.6123,23.7233,13.0165,64.8621,231.2120372807923
2023-01-03,16.2663,23.2653,12.6871,64.746,231.32946525028646
2023-01-04,16.3138,23.3569,13.0904,64.8621,231.4469528590978
2023-01-05,16.8225,24.3645,13.5617,65.9504,231.56450013751586
2023-01-06,17.1142,25.2804,13.4822,66.9952,231.6821071158457
2023-01-09,17.2363,25.9216,13.556,67.0677,231.7997738244077
2023-01-10,17.5687,27.9367,13.681,67.8948,231.91750029353764
2023-01-11,17.874,27.7535,13.7889,67.6554,232.03528655358673
2023-01-12,17.623,29.2191,13.9877,68.0109,232.15313263492155
2023-01-13,17.5348,31.4174,13.9536,68.069,232.27103856792417
2023-01-16,17.3449,35.2644,13.6526,66.9299,232.38900438299206
2023-01-17,17.7044,34.7148,14.4931,66.8428,232.5070301105381
2023-01-18,18.0232,32.6081,14.2375,67.7207,232.6251157809906
2023-01-19,18.0232,34.898,14.6692,68.0109,232.74326142479347
2023-01-20,17.7044,34.9896,14.9758,68.1923,232.8614670724059
2023-01-23,17.1617,37.0047,15.2143,68.4172,232.9797327543026
2023-01-24,17.3177,40.2106,15.1064,69.1427,233.09805850097388
2023-01-25,17.3788,39.8442,15.2995,69.7957,233.21644434292534
2023-01-26,17.277,39.203,14.8793,71.1017,233.33489031067822
2023-01-27,16.9107,41.4929,14.5499,69.1572,233.45339643476925
2023-01-30,16.9175,39.9358,14.6237,68.9106,233.5719627457505
2023-01-31,17.1821,40.5769,14.8055,68.5696,233.69058927418985
2023-02-01,16.9565,39.2946,14.601,67.8078,233.80927605067043
2023-02-02,17.1126,39.7526,13.9252,64.6735,233.92802310579106
2023-02-03,17.0515,39.1114,14.0785,64.5356,234.04683047016604
2023-02-06,17.0583,37.8291,14.6408,63.7303,234.16569817442522
2023-02-07,16.6646,37.0963,14.5499,64.1511,234.28462624921403
2023-02-08,18.0425,38.6534,14.7941,64.3688,234.40361472519348
2023-02-09,17.5945,37.6459,14.7259,64.1293,234.5226636330401
2023-02-10,17.5131,36.5467,15.1746,62.9758,234.64177300344608
2023-02-13,18.1308,37.8291,15.22,62.9105,234.76094286711904
2023-02-14,17.9068,37.1879,15.1632,63.1934,234.88017325478242
2023-02-15,18.1715,35.6308,15.186,64.5719,234.99946419717506
2023-02-16,18.3073,34.898,15.2484,64.7098,235.11881572505155
2023-02-17,18.2462,33.5241,15.0156,63.8681,235.23822786918197
2023-02-22,17.9068,32.2417,14.6294,63.382,235.35770066035218
2023-02-23,17.9747,32.6081,15.0781,63.0846,235.47723412936358
2023-02-24,17.4248,33.0661,14.7487,61.6988,235.59682830703318
2023-02-27,17.2008,33.4325,14.8509,61.6988,235.71648322419375
2023-02-28,17.2619,32.8829,14.3341,61.902,235.83619891169369
2023-03-01,16.9818,29.5854,14.3682,64.717,235.95597540039694
2023-03-02,16.4248,28.8527,13.9933,64.5719,236.07581272118333
2023-03-03,16.4452,27.6619,14.5953,64.7896,236.19571090494819
2023-03-06,16.8188,29.2191,14.743,62.5042,236.3156699826026
2023-03-07,16.8663,29.4938,14.2546,61.9092,236.4356899850734
2023-03-08,17.0769,31.4174,14.4363,62.4751,236.555770943303
2023-03-09,16.7509,31.051,14.3738,61.6553,236.67591288824968
2023-03-10,16.3501,31.1426,14.1864,61.4521,236.7961158508874
2023-03-13,16.1531,34.0736,13.7378,61.7061,236.91637986220573
2023-03-14,16.0988,34.1652,13.4936,62.2678,237.03670495321015
2023-03-15,16.058,34.898,13.2551,60.3919,237.15709115492177
2023-03-16,16.3229,35.6308,13.2096,60.6144,237.27753849837754
2023-03-17,15.8542,34.6232,13.3516,61.341,237.3980470146301
2023-03-20,15.895,33.982,13.0222,61.8452,237.51861673474787
2023-03-21,16.221,33.8904,13.2891,61.3262,237.63924768981514
2023-03-22,16.1259,32.8829,13.2494,60.5625,237.75993991093185
2023-03-23,15.7252,28.4863,12.9484,59.0054,237.88069342921384
2023-03-24,15.9533,29.5854,12.9427,58.3307,238.00150827579265
2023-03-27,16.2281,30.593,13.1642,58.2343,238.12238448181574
2023-03-28,16.3037,30.9594,13.397,58.8497,238.2433220784464
2023-03-29,16.4617,30.6846,13.5731,59.695,238.36432109686362
2023-03-30,16.9151,31.509,13.6128,60.6663,238.48538156826228
2023-03-31,16.9976,30.3182,13.3175,59.5319,238.6065035238532
2023-04-03,16.5216,30.3182,13.9082,59.5467,238.72768699486292
2023-04-04,16.8516,29.4938,13.7832,57.8636,238.84893201253385
2023-04-05,16.8378,30.0434,13.8286,57.0109,238.97023860812436
2023-04-06,16.7828,30.8678,13.6299,56.9071,239.09160681290865
2023-04-10,16.9616,30.6846,13.9195,58.0044,239.2130366581768
2023-04-11,17.5116,34.6232,14.5726,61.0667,239.33452817523474
2023-04-12,17.6285,35.5392,14.6805,59.7617,239.45608139540434
2023-04-13,17.6285,35.356,14.7827,58.9535,239.57769635002344
2023-04-14,17.8829,34.2568,14.9361,58.4345,239.69937307044572
2023-04-17,17.8485,33.5241,15.1689,57.7375,239.82111158804074
2023-04-18,17.8348,32.4249,15.5551,58.2343,239.9429119341941
2023-04-19,17.5529,29.7686,15.0553,56.5364,240.0647741403072
2023-04-20,17.601,30.2266,15.1576,55.3574,240.1866982377976
2023-04-24,17.4429,31.051,15.4472,53.3555,240.3086842580986
2023-04-25,17.601,30.0434,15.3847,51.9022,240.43073223265958
2023-04-26,17.4222,28.4863,15.1916,52.1024,240.55284219294592
2023-04-27,17.7316,29.3107,14.8225,53.2072,240.67501417043889
2023-04-28,17.821,30.593,15.5228,53.6817,240.79724819663573
2023-05-02,17.1314,29.677,14.8941,51.5612,240.91954430304986
2023-05-03,17.1039,30.593,14.8417,51.1608,241.0419025212105
2023-05-04,17.2415,32.6997,15.0775,49.574,241.164322882663
2023-05-05,17.8813,34.898,15.7193,51.1904,241.28680541896864
2023-05-08,18.129,35.4476,16.0534,51.88,241.40935016170485
2023-05-09,18.2391,37.9207,16.1058,52.4138,241.531957142465
2023-05-10,18.5074,39.2946,16.0665,51.4277,241.65462639285852
2023-05-11,18.6863,39.8442,16.6559,50.4267,241.77735794451092
2023-05-12,18.5143,39.4778,17.193,50.4786,241.90015182906376
2023-05-15,18.5831,40.119,16.8066,51.2053,242.0230080781747
2023-05-16,18.5212,30.9594,17.2258,50.1524,242.14592672351745
2023-05-17,18.7069,30.7762,16.8066,51.8132,242.2689077967818
2023-05-18,18.6381,32.4249,16.9048,51.8874,242.39195132967365
2023-05-19,18.4868,33.3409,16.9769,51.3165,242.51505735391495
2023-05-22,18.1359,34.8064,16.7804,50.4935,242.63822590124386
2023-05-23,18.2804,33.5241,17.193,49.3516,242.7614570034146
2023-05-24,18.1772,33.2493,17.455,48.232,242.88475069219749
2023-05-25,18.7482,34.44,17.324,48.0837,243.00810699937904
2023-05-26,18.6037,34.9896,17.5533,49.1811,243.13152595676186
2023-05-29,18.5212,34.7148,17.4812,48.8103,243.2550075961648
2023-05-30,18.2597,34.1652,17.2847,47.6611,243.37855194942276
2023-05-31,18.1152,34.8064,17.1079,47.3126,243.50215904838683
2023-06-01,18.3821,37.1879,17.6581,48.3136,243.62582892492432
2023-06-02,18.6506,35.4476,17.8021,50.3748,243.74956161091873
2023-06-05,18.6919,35.6308,17.9921,49.9596,243.8733571382697
2023-06-06,18.8227,36.5467,18.372,50.1227,243.9972155388931
2023-06-07,18.8778,35.5392,18.9091,50.9161,244.121136844721
2023-06-09,19.1394,36.3635,19.8326,50.6862,244.24512108770168
2023-06-12,18.9329,36.2719,20.1797,49.7668,244.3691682997997
2023-06-13,19.1463,34.44,20.1218,50.2933,244.4932785129958
2023-06-14,19.4079,34.898,20.9864,51.1756,244.617451759287
2023-06-15,19.6627,34.3484,20.4914,51.576,244.74168807068654
2023-06-16,19.7246,33.982,20.6657,51.6575,244.8659874792239
2023-06-19,19.9931,34.1652,21.2095,51.4573,244.99035001694486
2023-06-20,19.9836,33.7073,21.3141,50.1301,245.11477571591146
2023-06-21,20.1782,34.44,22.2065,49.6259,245.2392646082021
2023-06-22,19.9836,32.6997,21.9276,49.359,245.3638167259113
2023-06-23,19.9211,32.7913,21.0282,48.8622,245.48843210115007
2023-06-26,19.8933,31.1426,21.5023,48.966,245.61311076604562
2023-06-27,19.6709,30.9594,21.335,49.5518,245.7378527527415
2023-06-28,19.5598,30.6846,21.5372,47.9873,245.86265809339758
2023-06-29,19.796,31.6006,21.6348,48.5731,245.98752682019006
2023-06-30,19.7474,30.8678,20.589,47.6166,246.1124589653115
2023-07-03,20.1351,31.509,20.9724,49.1069,246.2374545609708
2023-07-04,20.0099,30.8678,21.0212,48.8622,246.36251363939326
2023-07-05,20.1838,31.2342,20.9934,48.4322,246.48763623282042
2023-07-06,19.8848,28.8527,20.6726,48.0837,246.61282237351037
2023-07-07,20.2602,29.1275,20.568,48.536,246.7380720937374
2023-07-10,20.1281,27.9367,20.6029,47.7945,246.86338542579242
2023-07-11,19.7735,28.0283,20.324,49.3664,246.98876240198246
2023-07-12,19.6554,27.2955,20.338,49.7149,247.11420305463116
2023-07-13,19.8709,27.6619,20.6587,50.8716,247.23970741607855
2023-07-14,19.6623,27.0208,20.2543,50.8716,247.36527551868105
2023-07-17,20.0447,27.1124,20.2125,50.3081,247.49090739481144
2023-07-18,19.6554,27.1124,20.1009,49.9893,247.61660307685912
2023-07-19,19.4468,26.9292,20.2892,49.8558,247.7423625972298
2023-07-20,19.8083,26.5628,20.3101,49.967,247.8681859883457
2023-07-21,20.1629,27.6619,20.6935,50.271,247.99407328264547
2023-07-24,19.8431,27.5703,21.1258,51.791,248.12002451258425
2023-07-25,19.8848,28.1199,21.6139,53.3926,248.24603971063374
2023-07-26,19.996,28.3031,21.6139,53.2072,248.37211890928197
2023-07-27,19.5511,29.0359,20.4914,52.2136,248.49826214103362
2023-07-28,19.8431,29.0359,20.7493,50.145,248.6244694384098
2023-07-31,19.9126,30.6846,21.6906,51.2794,248.75074083394816
2023-08-01,19.9736,31.4174,21.335,50.5676,248.87707636020292
2023-08-02,19.911,30.5014,21.2862,49.7446,249.0034760497448
2023-08-03,19.7579,28.9443,21.5581,50.056,249.1255798842953
2023-08-04,19.3961,28.0283,20.9167,50.0931,249.24774359490317
2023-08-07,19.2431,27.5703,21.0491,50.3452,249.3699672109298
2023-08-08,19.2014,27.3871,21.07,50.0189,249.49225076175102
2023-08-09,19.1318,27.204,21.2374,49.5666,249.61459427675706
2023-08-10,19.1944,26.1048,21.3559,48.9809,249.73699778535257
2023-08-11,19.2292,26.3796,21.3071,48.5731,249.8594613169566
2023-08-14,18.9509,26.0132,21.3629,47.281,249.98198490100262
2023-08-15,18.8465,25.372,21.5163,46.8151,250.10456856693855
2023-08-16,18.8326,27.204,21.9904,46.6318,250.22721234422676
2023-08-17,18.61,25.83,21.9207,47.2887,250.349916262344
2023-08-18,18.7561,27.4787,21.9764,46.7616,250.47268035078162
2023-08-21,18.6796,27.9367,21.823,46.7464,250.59550463904526
2023-08-22,18.9718,27.8451,22.1488,47.8004,250.71838915665512
2023-08-23,19.2083,28.0283,23.3282,48.1518,250.8413339331459
2023-08-24,18.9857,27.6619,23.292,47.5102,250.9643389980667
2023-08-25,18.6865,26.746,23.1328,47.4109,251.0874043809812
2023-08-28,19.3196,26.8376,23.3933,48.0907,251.21053011146753
2023-08-29,19.6257,26.8376,23.444,49.626,251.33371621911832
2023-08-30,19.2501,26.746,23.6032,49.6336,251.4569627335407
2023-08-31,19.0831,25.2804,23.1111,49.71,251.58026968435635
2023-09-01,19.2485,26.1964,23.6104,52.6202,251.70363710120148
2023-09-04,19.0745,25.4636,23.3644,53.0098,251.82706501372684
2023-09-05,18.7891,24.6393,24.1458,52.7806,251.9505534515976
2023-09-06,18.6081,23.7233,24.2544,51.9404,252.0741024444937
2023-09-08,18.6359,22.9905,24.1675,50.955,252.1977120221094
2023-09-11,19.1093,23.3569,24.1458,51.6883,252.32138221415372
2023-09-12,19.2207,23.9981,24.2616,51.6501,252.4451130503501
2023-09-13,19.3181,23.9981,23.8998,51.4515,252.56890456043658
2023-09-14,19.2416,23.6317,24.5076,53.5597,252.69275677416593
2023-09-15,19.1998,22.7158,24.5221,53.1167,252.8166697213053
2023-09-18,19.1511,23.6317,24.6958,52.4903,252.94064343163654
2023-09-19,19.0943,23.0821,24.7536,52.5896,253.06467793495614
2023-09-20,19.4177,23.0821,24.8115,52.941,253.18877326107508
2023-09-21,18.9748,21.525,24.428,51.5585,253.30847838118515
2023-09-22,18.9256,20.5175,24.6234,51.9404,253.42824009667896
2023-09-25,18.9818,19.6931,24.7826,50.871,253.54805843431424
2023-09-26,18.7006,19.2351,24.211,50.0766,253.6679334208614
2023-09-27,18.6655,18.6855,24.978,50.1836,253.7878650831034
2023-09-28,19.1576,18.7771,24.9273,50.9474,253.90785344783603
2023-09-29,19.1295,19.4183,25.0648,51.6196,254.0278985418676
2023-10-02,18.952,18.4108,24.6885,51.1689,254.14800039201916
2023-10-03,18.7128,16.8536,24.58,50.8558,254.26815902512448
2023-10-04,19.1419,17.3116,23.6032,50.3134,254.38837446802992
2023-10-05,19.4444,16.5788,23.6828,50.3363,254.50864674759464
2023-10-06,19.6273,16.3041,24.2471,51.0696,254.6289758906904
2023-10-09,19.4585,17.0368,25.2891,50.703,254.74936192420174
2023-10-10,19.4374,18.2276,25.4772,51.0085,254.86980487502584
2023-10-11,19.6836,17.4948,25.4121,51.4515,254.9903047700727
2023-10-13,19.4796,16.6704,26.2515,50.8634,255.1108616362649
2023-10-16,19.5077,16.3956,26.5409,51.4057,255.2314755005379
2023-10-17,19.2193,15.4797,27.2572,51.8258,255.3521463898398
2023-10-18,18.8183,15.8461,27.8723,49.9239,255.4728743311314
2023-10-19,19.0364,14.7469,27.742,49.2059,255.59365935138638
2023-10-20,18.966,14.1058,27.3875,47.8768,255.71450147759109
2023-10-23,18.9871,13.831,25.5785,47.7852,255.83540073674467
2023-10-24,18.9871,12.915,25.962,48.8774,255.95635715585897
2023-10-25,19.0223,13.1898,26.0995,48.8316,256.07737076195866
2023-10-26,19.4936,13.4646,25.8318,49.878,256.19844158208116
2023-10-27,19.2052,13.373,25.6437,51.6119,256.31956964327674
2023-10-30,19.0504,12.5486,25.3832,52.0779,256.4407549726083
2023-10-31,18.8675,12.1822,25.1371,52.7042,256.5619975971518
2023-11-01,19.1334,12.1822,25.4121,53.7125,256.68329754399576
2023-11-03,19.6613,13.6478,25.716,54.3846,256.80012181320694
2023-11-06,19.8444,13.0982,25.6943,54.6138,256.91699925264777
2023-11-07,20.4005,16.2125,25.2674,53.5292,257.0339298865176
2023-11-08,20.492,16.3041,24.7247,53.5673,257.15091373902686
2023-11-09,20.5835,15.6629,25.2384,53.827,257.2679508343969
2023-11-10,20.8299,16.4872,25.1227,54.652,257.3850411968602
2023-11-13,20.6891,15.8461,25.8245,54.5374,257.5021848506601
2023-11-14,20.9989,16.1209,26.1791,56.2255,257.61938182005116
2023-11-16,21.3367,20.0595,25.7232,56.5997,257.7366321292989
2023-11-17,21.4353,20.3343,26.5626,56.7067,257.8539358026799
2023-11-20,21.6465,20.8838,26.5843,58.0969,257.97129286448177
2023-11-21,21.6113,19.5099,26.4106,59.5023,258.0887033390032
2023-11-22,21.745,19.0519,26.4066,58.9247,258.20616725055385
2023-11-23,21.7169,19.8763,26.4141,58.5547,258.3236846234546
2023-11-24,21.5972,18.2276,26.4892,58.0587,258.44125548203726
2023-11-27,21.5409,17.9528,26.339,57.7123,258.5588798506448
2023-11-28,21.7521,17.4948,26.737,57.8383,258.67655775363124
2023-11-29,21.8999,17.22,26.4591,57.8225,258.79428921536163
2023-11-30,22.2378,18.5024,26.9698,58.1374,258.9120742602122
2023-12-01,22.1868,19.8763,26.7896,59.216,259.02991291257024
2023-12-04,22.215,18.3192,26.2188,57.8855,259.14780519683416
2023-12-05,22.3982,19.6015,26.0986,57.3502,259.26575113741336
2023-12-06,22.2009,19.8763,25.1598,56.9723,259.3837507587285
2023-12-07,22.4474,20.7007,25.0998,57.1534,259.50180408521135
2023-12-08,22.7314,19.5099,25.9034,57.3108,259.6199111413046
2023-12-11,22.5752,20.4259,25.8057,57.3581,259.73807195146236
2023-12-12,22.4616,20.8838,25.5954,57.4604,259.85628654014965
2023-12-13,23.1432,23.1737,25.9635,57.4683,259.97455493184265
2023-12-14,23.3348,22.2578,26.5267,57.7832,260.08826520242434
2023-12-15,23.2354,20.2427,26.5868,58.1453,260.20202520874125
2023-12-18,23.349,19.9679,26.9173,58.4208,260.31583497254735
2023-12-19,23.3632,19.7847,27.2252,58.8302,260.429694515606
2023-12-20,23.1219,19.2351,27.3228,58.6413,260.5436038596902
2023-12-21,23.278,19.1435,27.3303,60.5936,260.6575630265824
2023-12-22,23.6472,19.4183,27.5932,60.137,260.7715720380746
2023-12-26,23.8886,19.3267,28.0363,60.3496,260.88563091596836
2023-12-27,24.0518,20.6091,28.0589,60.9321,260.9997396820748
2023-12-28,24.1157,19.7847,27.9687,60.7747,261.1138983582143
2024-01-02,23.8086,18.7771,28.3743,60.6566,261.3423655279232
2024-01-03,23.5458,18.3192,29.2605,60.3417,261.4566740651815
2024-01-04,23.3896,17.678,29.0127,59.5309,261.5710325998509
2024-01-05,23.9365,18.0444,29.0803,58.7672,261.6854411537998
2024-01-08,23.6808,19.1435,28.8625,58.4681,261.79989974890606
2024-01-09,23.6666,19.6015,28.6146,57.7281,261.91440840705724
2024-01-10,23.6453,19.9679,28.3518,56.8621,262.0289671501505
2024-01-11,23.6879,19.9679,28.5921,57.1613,262.1435760000923
2024-01-12,23.7163,20.7007,28.6672,56.437,262.258234978799
2024-01-15,23.7589,20.8838,28.9751,56.3268,262.3729441081964
2024-01-16,23.4251,19.9679,28.6146,55.5947,262.4877034102199
2024-01-17,23.4393,19.6931,28.4494,54.6736,262.6025129068146
2024-01-18,23.3399,18.3192,28.3367,54.3193,262.7173726199349
2024-01-19,23.3967,18.5939,28.1865,53.6108,262.8322825715452
2024-01-22,23.0131,17.8612,28.3142,53.3747,262.9472427836192
2024-01-23,23.1197,17.7696,28.6672,54.4768,263.0622532781403
2024-01-24,23.0131,17.5864,28.4494,55.0279,263.17731407710164
2024-01-25,22.9634,18.9603,29.5009,53.8155,263.29242520250585
2024-01-26,23.3043,19.0519,30.0116,54.713,263.4075866763652
2024-01-29,23.1836,18.9603,30.4697,54.4532,263.5227985207016
2024-01-30,23.0344,18.136,30.2819,54.1462,263.6380607575466
2024-01-31,23.283,19.2351,30.3796,53.3432,263.75337340894134
2024-02-01,23.2316,18.8687,31.2207,53.0991,263.86403641182255
2024-02-02,23.2672,18.0444,30.8152,52.0206,263.97474584557983
2024-02-05,23.7078,17.8612,30.9504,51.5719,264.0855017296943
2024-02-06,24.724,18.7771,31.2358,52.4851,264.19630408365504
2024-02-07,24.5464,19.0519,31.6939,52.5874,264.30715292695936
2024-02-08,24.0631,18.9603,31.4385,52.123,264.41804827911295
2024-02-09,24.3687,19.0519,31.018,51.8947,264.5289901596295
2024-02-14,24.3687,18.5024,30.7851,51.7372,264.6399785880307
2024-02-15,24.5748,18.8687,31.769,51.5719,264.7510135838469
2024-02-16,24.5464,18.6855,32.0619,53.2802,264.8620951666163
2024-02-19,24.8164,19.1435,32.2196,53.1306,264.97322335588535
2024-02-20,25.3565,18.5024,31.8817,51.9655,265.0843981712088
2024-02-21,25.2144,17.9528,31.9267,52.3591,265.19561963214954
2024-02-22,25.0714,19.3267,31.6864,52.9181,265.30688775827855
2024-02-23,25.1447,19.6931,31.4686,53.044,265.4182025691753
2024-02-26,25.2181,19.3267,32.0619,51.7608,265.5295640844273
2024-02-27,25.5264,20.1511,32.0168,53.1227,265.6409723236302
2024-02-28,25.5411,19.8763,30.3646,52.5402,265.75242730638803
2024-02-29,24.9099,19.5099,30.1468,52.737,265.863929052313
2024-03-01,25.0183,20.3343,30.1768,52.6504,265.9754775810255
2024-03-04,24.8274,19.5099,30.1017,52.5323,266.08707291215416
2024-03-05,24.8054,19.4183,30.0116,51.8395,266.1987150653359
2024-03-06,25.0771,18.8687,30.6725,52.5481,266.3104040602159
2024-03-07,24.8127,18.6855,30.3345,52.367,266.4221399164474
2024-03-08,25.0403,18.7771,27.1276,51.9655,266.53392265369223
2024-03-11,25.1652,18.3192,26.7746,50.3517,266.64575229162006
2024-03-12,25.268,18.5024,27.6533,50.0379,266.75762884990905
2024-03-13,25.5176,18.5939,27.3228,50.3587,266.86955234824563
2024-03-14,25.503,18.4108,27.2027,49.7172,266.9815228063244
2024-03-15,25.3634,17.9528,27.2778,49.1497,267.0935402438482
2024-03-18,25.4662,19.2351,27.2928,50.0873,267.2056046805283
2024-03-19,25.503,18.0444,27.09,50.4985,267.31771613608413
2024-03-20,25.5544,18.7771,27.5632,50.8357,267.4298746302434
2024-03-21,25.29,18.2276,26.8121,50.7124,267.53729586228485
2024-03-22,24.9364,17.5864,27.075,50.1284,267.6447602432868
2024-03-25,24.9364,17.4948,27.4881,50.0215,267.7522677905813
2024-03-26,25.4318,16.3041,27.2327,49.3882,267.8598185215074
2024-03-27,25.5724,16.6704,27.4505,49.8406,267.9674124534111
2024-03-28,25.6167,16.4872,28.0589,50.0297,268.07504960364537
2024-04-01,24.7419,16.3041,28.2767,50.3505,268.1827299895702
2024-04-02,24.7715,15.9377,29.0052,50.9426,268.29045362855237
2024-04-03,24.5865,15.4797,28.855,50.2107,268.39822053796587
2024-04-04,24.261,16.2125,28.4494,49.6514,268.5060307351916
2024-04-05,24.2166,15.6629,28.6146,49.1086,268.6138842376173
2024-04-08,24.5791,16.3041,29.0127,51.7898,268.72178106263783
2024-04-09,24.8381,16.6704,29.0878,51.4443,268.8297212276551
2024-04-10,24.3128,16.2125,29.7337,50.663,268.9377047500778
2024-04-11,24.2684,15.8461,29.5159,50.8768,269.04573164732176
2024-04-12,24.0168,15.2049,29.2455,50.6877,269.1538019368099
2024-04-15,23.6099,14.0142,29.5234,50.9838,269.26191563597183
2024-04-16,23.4323,13.9226,29.6586,50.5314,269.3700727622445
2024-04-17,23.4471,13.9226,29.8764,51.0825,269.4782733330716
2024-04-18,23.4767,13.7394,29.9289,51.2716,269.58651736590406
2024-04-19,23.3435,14.1058,30.4397,52.1105,269.6948048781996
2024-04-22,23.3287,14.0142,31.1682,52.0858,269.803135887423
2024-04-23,23.6765,13.1898,31.1081,51.6335,269.91151041104627
2024-04-24,23.5729,13.0982,30.9654,52.275,270.0199284665482
2024-04-25,23.4397,12.7318,31.7089,51.1729,270.12839007141463
2024-04-26,23.8318,13.0982,31.5483,51.6006,270.23689524313846
2024-04-29,23.6469,13.2814,32.1121,52.5546,270.3454439992197
2024-04-30,23.2029,12.457,32.0131,52.0529,270.4540363571653
2024-05-02,23.5417,13.373,32.135,52.5711,270.56267233448926
2024-05-03,23.8379,14.3805,31.0716,52.6287,270.6713519487125
2024-05-06,23.9859,14.3805,31.2819,52.7849,270.7800752173633
2024-05-07,24.4819,14.7469,31.6636,53.1139,270.88884215797657
2024-05-08,24.6374,15.1133,32.1465,52.6287,270.99765278809457
2024-05-09,23.8971,15.2965,32.4581,53.0563,271.1040735663444
2024-05-10,24.171,14.1058,32.388,52.8754,271.2105361360339
2024-05-13,24.4671,14.4721,32.4191,53.1879,271.3170405135745
2024-05-14,24.7336,14.4721,31.8349,53.155,271.4235867153842
2024-05-15,24.667,14.7469,29.911,52.9988,271.5301747578873
2024-05-16,24.593,14.5637,29.0619,53.3853,271.63680465751474
2024-05-17,24.6004,14.5637,28.579,54.4298,271.7434764307037
2024-05-20,24.5264,14.3805,28.6257,54.4052,271.850190093898
2024-05-21,24.4005,14.1973,28.5712,54.2489,271.95694566354786
2024-05-22,24.0229,13.4646,28.9607,53.8212,272.0637431561099
2024-05-23,23.8083,13.0066,28.6725,53.5005,272.1705825880473
2024-05-24,23.5788,12.0906,28.5167,53.5251,272.2774639758296
2024-05-27,23.4973,12.0448,28.8283,53.7061,272.3843873359329
2024-05-28,23.3715,11.2571,29.4436,52.5464,272.4913526848397
2024-05-29,23.2086,11.0648,29.4047,52.0118,272.598360039039
2024-05-31,22.9717,11.3487,30.2148,51.9789,272.7054094150263
2024-06-03,23.2959,11.6143,30.0512,50.8851,272.81250082930353
2024-06-04,23.3774,10.6709,29.7163,50.3669,272.9196342983792
2024-06-05,23.3329,11.1655,29.7552,49.6514,273.02680983876814
2024-06-06,23.6292,11.6327,29.8954,50.3423,273.1340274669918
