decision_date,ticker,ticker_raw,asset_class,issuer_name,specification,isin,observed_at,close_price_brl,average_daily_value_brl,trading_days,trade_count,quantity,source,universe_year
2026-01-02,TSLA34.SA,TSLA34,bdr,TESLA INC,DRN,BRTSLABDR008,2026-01-02,74.1,136282388.02783334,60,5862,1482755,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,CRPG5.SA,CRPG5,equity,CRISTAL,PNA,BRCRPGACNPA3,2026-01-02,18.39,115974.67796610169,59,16,3700,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,CEBR5.SA,CEBR5,equity,CEB,PNA,BRCEBRACNPA8,2026-01-02,26.27,112259.87931034483,58,19,3500,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,VSTE3.SA,VSTE3,equity,VESTE,ON      NM,BRVSTEACNOR5,2026-01-02,3.93,106997.2,60,71,31800,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,BEES3.SA,BEES3,equity,BANESTES,ON  EDJ,BRBEESACNOR9,2026-01-02,8.14,106554.13333333333,60,91,19100,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,CGRA3.SA,CGRA3,equity,GRAZZIOTIN,ON  EDB,BRCGRAACNOR2,2026-01-02,28.0,103240.69811320755,53,10,2100,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,TASA3.SA,TASA3,equity,TAURUS ARMAS,ON      N2,BRTASAACNOR7,2026-01-02,5.05,101736.03333333334,60,84,18700,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,BMKS3.SA,BMKS3,equity,BIC MONARK,ON  ED,BRBMKSACNOR9,2026-01-02,370.15,96889.15881355932,59,17,37,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,ENGI3.SA,ENGI3,equity,ENERGISA,ON      N2,BRENGIACNOR0,2026-01-02,12.25,93586.18333333333,60,18,2000,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,RVEE3.SA,RVEE3,equity,REVEE,ON      NM,BRRVEEACNOR9,2026-01-02,2.89,93576.67346938775,49,1,100,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,TCSA3.SA,TCSA3,equity,TECNISA,ON      NM,BRTCSAACNOR3,2026-01-02,1.12,91665.83333333333,60,94,70400,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,WEST3.SA,WEST3,equity,WESTWING,ON      NM,BRWESTACNOR3,2026-01-02,5.58,85036.15254237287,59,13,2000,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,AGXY3.SA,AGXY3,equity,AGROGALAXY,ON      NM,BRAGXYACNOR4,2026-01-02,4.4,84833.4,60,92,9300,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,LUPA3.SA,LUPA3,equity,LUPATECH,ON      NM,BRLUPAACNOR8,2026-01-02,0.93,84045.53333333334,60,219,174100,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,ALUP3.SA,ALUP3,equity,ALUPAR,ON  ED  N2,BRALUPACNOR8,2026-01-02,11.9,82198.7,60,30,8900,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,BALM4.SA,BALM4,equity,BAUMER,PN  ED,BRBALMACNPR2,2026-01-02,17.7,81109.43137254902,51,23,3700,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,BPAC5.SA,BPAC5,equity,BTGP BANCO,PNA EJ  N2,BRBPACACNPA0,2026-01-02,11.19,80265.83333333333,60,33,7800,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,ISAE3.SA,ISAE3,equity,ISA ENERGIA,ON  EJ  N1,BRISAEACNOR2,2026-01-02,34.0,77518.78333333334,60,15,1900,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,BMEB3.SA,BMEB3,equity,MERCANTIL,ON  EDS N1,BRBMEBACNOR8,2026-01-02,62.0,73372.44186046511,43,6,700,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,WDCN3.SA,WDCN3,equity,WDC NETWORKS,ON      NM,BRWDCNACNOR2,2026-01-02,2.62,72040.1,60,27,9200,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,UCAS3.SA,UCAS3,equity,UNICASA,ON      NM,BRUCASACNOR1,2026-01-02,1.35,70450.2,60,147,30300,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,CCTY3.SA,CCTY3,equity,RDVC CITY,ON      NM,BRCCTYACNOR7,2026-01-02,12.0,69450.75,8,1,100,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,PDTC3.SA,PDTC3,equity,PADTEC,ON      NM,BRPDTCACNOR3,2026-01-02,1.31,69288.6,60,72,20600,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,RNEW4.SA,RNEW4,equity,RENOVA,PN      N2,BRRNEWACNPR5,2026-01-02,0.92,60634.78333333333,60,153,142500,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,FICT3.SA,FICT3,equity,FICTORALIMEN,ON,BRFICTACNOR3,2026-01-02,2.08,55775.38333333333,60,36,14700,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,INEP3.SA,INEP3,equity,INEPAR,ON,BRINEPACNOR1,2026-01-02,1.59,54100.933333333334,60,214,176800,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,EPAR3.SA,EPAR3,equity,EMBPAR S/A,ON,BREPARACNOR9,2026-01-02,4.03,53373.0,60,40,27800,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,MNDL3.SA,MNDL3,equity,MUNDIAL,ON,BRMNDLACNOR4,2026-01-02,16.0,53174.14,50,1,100,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,DOTZ3.SA,DOTZ3,equity,DOTZ SA,ON      NM,BRDOTZACNOR7,2026-01-02,4.5,53137.11666666667,60,111,42800,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,WHRL4.SA,WHRL4,equity,WHIRLPOOL,PN,BRWHRLACNPR2,2026-01-02,4.65,52138.166666666664,60,36,9900,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,FHER3.SA,FHER3,equity,FER HERINGER,ON      NM,BRFHERACNOR5,2026-01-02,4.35,49023.833333333336,60,27,7700,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,UNIP5.SA,UNIP5,equity,UNIPAR,PNA,BRUNIPACNPA0,2026-01-02,62.0,48549.63636363636,33,1,100,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,CTKA4.SA,CTKA4,equity,KARSTEN,PN,BRCTKAACNPR7,2026-01-02,38.11,48168.275,40,8,800,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,BAUH4.SA,BAUH4,equity,EXCELSIOR,PN,BRBAUHACNPR3,2026-01-02,93.3,47966.57142857143,21,2,200,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,RNEW3.SA,RNEW3,equity,RENOVA,ON      N2,BRRNEWACNOR8,2026-01-02,1.02,46965.566666666666,60,145,148000,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,DEXP4.SA,DEXP4,equity,DEXXOS PAR,PN  EB  N1,BRDEXPACNPR8,2026-01-02,7.82,46553.625,56,70,44700,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,BGIP4.SA,BGIP4,equity,BANESE,PN,BRBGIPACNPR8,2026-01-02,34.79,44803.86538461538,52,2,200,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,PINE3.SA,PINE3,equity,PINE,ON      N2,BRPINEACNOR1,2026-01-02,13.0,43556.186440677964,59,35,5000,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,BEES4.SA,BEES4,equity,BANESTES,PN  EDJ,BRBEESACNPR6,2026-01-02,8.14,41660.75,60,39,8700,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,FIEI3.SA,FIEI3,equity,FICA,ON,BRFIEIACNOR2,2026-01-02,12.53,41436.617647058825,34,2,200,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,EKTR4.SA,EKTR4,equity,ELEKTRO,PN  EJ,BREKTRACNPR7,2026-01-02,38.47,40096.22448979592,49,6,600,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,EQPA3.SA,EQPA3,equity,EQTL PARA,ON,BREQPAACNOR1,2026-01-02,6.11,40066.666666666664,60,26,4800,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,GEPA4.SA,GEPA4,equity,GER PARANAP,PN  ED,BRGEPAACNPR9,2026-01-02,33.0,39607.89361702128,47,9,1500,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,WLMM4.SA,WLMM4,equity,WLM IND COM,PN  ED,BRWLMMACNPR3,2026-01-02,20.14,39233.01851851852,54,4,400,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,PATI3.SA,PATI3,equity,PANATLANTICA,ON,BRPATIACNOR6,2026-01-02,29.4,38362.27272727273,33,3,300,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,LUXM4.SA,LUXM4,equity,TREVISA,PN,BRLUXMACNPR4,2026-01-02,4.5,38216.43103448276,58,23,16600,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,VIVR3.SA,VIVR3,equity,VIVER,ON  ES  NM,BRVIVRACNOR4,2026-01-02,0.61,37149.03333333333,60,33,16200,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,BSLI3.SA,BSLI3,equity,BRB BANCO,ON,BRBSLIACNOR5,2026-01-02,6.71,36540.28813559322,59,13,1800,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,HOOT4.SA,HOOT4,equity,HOTEIS OTHON,PN,BRHOOTACNPR9,2026-01-02,6.2,35701.683333333334,60,3,21100,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,INEP4.SA,INEP4,equity,INEPAR,PN,BRINEPACNPR8,2026-01-02,1.18,32318.816666666666,60,160,136800,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,EQMA3B.SA,EQMA3B,equity,EQTLMARANHAO,ON      MB,BREQMAACNOR8,2026-01-02,30.01,32071.527777777777,36,3,400,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,BSLI4.SA,BSLI4,equity,BRB BANCO,PN,BRBSLIACNPR2,2026-01-02,7.19,31801.457627118645,59,9,1100,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,PTNT4.SA,PTNT4,equity,PETTENATI,PN,BRPTNTACNPR3,2026-01-02,4.55,30484.083333333332,60,17,5100,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,AVLL3.SA,AVLL3,equity,ALPHAVILLE,ON      NM,BRAVLLACNOR5,2026-01-02,0.96,27850.35593220339,59,8,2100,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,WHRL3.SA,WHRL3,equity,WHIRLPOOL,ON,BRWHRLACNOR5,2026-01-02,4.29,27800.881355932204,59,36,12000,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,CLSC3.SA,CLSC3,equity,CELESC,ON  EJ  N2,BRCLSCACNOR6,2026-01-02,115.79,26880.451612903227,31,1,100,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,RSID3.SA,RSID3,equity,ROSSI RESID,ON      NM,BRRSIDACNOR8,2026-01-02,1.66,22581.120689655174,58,1,200,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,TELB4.SA,TELB4,equity,TELEBRAS,PN,BRTELBACNPR9,2026-01-02,7.77,20835.01694915254,59,21,5100,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,REDE3.SA,REDE3,equity,REDE ENERGIA,ON  ES,BRREDEACNOR7,2026-01-02,6.2,20654.101694915254,59,7,900,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,PEAB3.SA,PEAB3,equity,PAR AL BAHIA,ON  ED,BRPEABACNOR3,2026-01-02,39.0,20509.923076923078,26,1,500,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,CBEE3.SA,CBEE3,equity,AMPLA ENERG,ON  ES,BRCBEEACNOR3,2026-01-02,10.01,20098.0,10,2,1000,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,CRPG6.SA,CRPG6,equity,CRISTAL,PNB,BRCRPGACNPB1,2026-01-02,18.1,18018.485714285714,35,2,200,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,ATED3.SA,ATED3,equity,ATOM EDUC,ON,BRATEDACNOR1,2026-01-02,2.0,16911.116666666665,60,30,11800,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,EUCA3.SA,EUCA3,equity,EUCATEX,ON  EJ  N1,BREUCAACNOR1,2026-01-02,20.74,16300.923076923076,39,3,300,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,BIED3.SA,BIED3,equity,BIOMA EDUC,ON      MA,BRBIEDACNOR2,2026-01-02,3.9,16083.960784313726,51,20,13600,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,RPAD6.SA,RPAD6,equity,ALFA HOLDING,PNB,BRRPADACNPB2,2026-01-02,4.5,15775.0,2,3,6900,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,CALI3.SA,CALI3,equity,CONST A LIND,ON,BRCALIACNOR1,2026-01-02,16.05,15070.454545454546,11,3,300,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,CEDO4.SA,CEDO4,equity,CEDRO,PN      N1,BRCEDOACNPR5,2026-01-02,10.3,14509.65,40,1,100,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,JFEN3.SA,JFEN3,equity,JOAO FORTES,ON,BRJFENACNOR0,2026-01-02,0.96,14417.75,60,17,9500,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,TELB3.SA,TELB3,equity,TELEBRAS,ON,BRTELBACNOR2,2026-01-02,11.0,14279.941176470587,51,4,500,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,MGEL4.SA,MGEL4,equity,MANGELS INDL,PN,BRMGELACNPR3,2026-01-02,5.95,13813.816326530612,49,3,600,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,BOBR4.SA,BOBR4,equity,BOMBRIL,PN,BRBOBRACNPR3,2026-01-02,1.3,13592.883333333333,60,6,1200,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,RPMG3.SA,RPMG3,equity,PET MANGUINH,ON,BRRPMGACNOR9,2026-01-02,2.09,12863.315789473685,57,6,4000,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,FESA3.SA,FESA3,equity,FERBASA,ON      N1,BRFESAACNOR8,2026-01-02,11.4,12598.473684210527,38,1,300,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,NEXP3.SA,NEXP3,equity,NEXPE,ON,BRNEXPACNOR0,2026-01-02,2.89,12339.755555555555,45,1,200,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,EALT3.SA,EALT3,equity,ACO ALTONA,ON,BREALTACNOR4,2026-01-02,14.4,12149.744186046511,43,1,100,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,EQPA5.SA,EQPA5,equity,EQTL PARA,PNA,BREQPAACNPA4,2026-01-02,17.0,11598.857142857143,14,11,3400,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,NUTR3.SA,NUTR3,equity,NUTRIPLANT,ON      MA,BRNUTRACNOR0,2026-01-02,2.61,9607.6,60,13,1300,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,OSXB3.SA,OSXB3,equity,OSX BRASIL,ON      NM,BROSXBACNOR8,2026-01-02,2.09,9242.431034482759,58,2,300,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,SNSY5.SA,SNSY5,equity,SANSUY,PNA,BRSNSYACNPA5,2026-01-02,2.75,8609.577777777778,45,5,1600,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,HAGA4.SA,HAGA4,equity,HAGA S/A,PN,BRHAGAACNPR4,2026-01-02,1.11,7641.303571428572,56,5,900,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,MERC4.SA,MERC4,equity,MERC FINANC,PN,BRMERCACNPR9,2026-01-02,12.5,7590.823529411765,17,1,100,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,BMIN4.SA,BMIN4,equity,MERC INVEST,PN,BRBMINACNPR1,2026-01-02,18.47,7389.03125,32,1,100,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,BALM3.SA,BALM3,equity,BAUMER,ON  ED,BRBALMACNOR5,2026-01-02,28.0,6868.375,8,2,200,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,RPAD5.SA,RPAD5,equity,ALFA HOLDING,PNA ED,BRRPADACNPA4,2026-01-02,6.5,6335.153846153846,13,1,100,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,CTAX3.SA,CTAX3,equity,CONTAX,ON,BRCTAXACNOR3,2026-01-02,0.88,5923.827586206897,58,21,10600,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,HAGA3.SA,HAGA3,equity,HAGA S/A,ON,BRHAGAACNOR7,2026-01-02,1.72,5535.8421052631575,57,3,600,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,SNSY3.SA,SNSY3,equity,SANSUY,ON,BRSNSYACNOR2,2026-01-02,11.0,3821.909090909091,11,1,500,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,AFLT3.SA,AFLT3,equity,AFLUENTE T,ON  EJ,BRAFLTACNOR1,2026-01-02,7.12,3355.535714285714,28,1,100,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,CRPG3.SA,CRPG3,equity,CRISTAL,ON,BRCRPGACNOR0,2026-01-02,17.01,2742.25,8,1,100,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,ARND3.SA,ARND3,equity,ARANDU,ON      NM,BRARNDACNOR6,2026-01-02,0.88,2655.315789473684,19,4,5600,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,GSHP3.SA,GSHP3,equity,GENERALSHOPP,ON,BRGSHPACNOR7,2026-01-02,4.0,2302.6428571428573,28,3,500,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,CTSA4.SA,CTSA4,equity,SANTANENSE,PN,BRCTSAACNPR0,2026-01-02,2.02,2129.6585365853657,41,6,2600,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,BDLL4.SA,BDLL4,equity,BARDELLA,PN,BRBDLLACNPR8,2026-01-02,6.5,1969.6,20,1,100,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,BRSR5.SA,BRSR5,equity,BANRISUL,PNA EJ  N1,BRBRSRACNPA6,2026-01-02,15.1,1605.25,8,1,100,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,TXRX4.SA,TXRX4,equity,TEX RENAUX,PN,BRTXRXACNPR0,2026-01-02,1.57,1394.3846153846155,13,3,1600,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,BDLL3.SA,BDLL3,equity,BARDELLA,ON,BRBDLLACNOR1,2026-01-02,7.7,1178.0,2,1,100,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,RPAD3.SA,RPAD3,equity,ALFA HOLDING,ON,BRRPADACNOR1,2026-01-02,5.38,768.5,4,1,100,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,PPLA11.SA,PPLA11,equity,PPLA,UNT,BRPPLAUNT007,2026-01-02,0.79,561.4106779661017,59,18,978,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,BOVA11.SA,BOVA11,etf,ISHARES BOVA,CI,BRBOVACTF003,2026-01-02,157.36,900055701.927,60,23699,2721625,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,SMAL11.SA,SMAL11,etf,ISHARES SMAL,CI,BRSMALCTF002,2026-01-02,111.27,225205547.18216667,60,22157,836673,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,BOVV11.SA,BOVV11,etf,IT NOW IBOV,CI,BRBOVVCTF009,2026-01-02,165.14,114503027.79766665,60,1717,200382,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,IVVB11.SA,IVVB11,etf,ISHARE SP500,CI,BRIVVBCTF001,2026-01-02,419.5,50315785.24766667,60,8835,161831,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,GOLD11.SA,GOLD11,etf,TREND OURO,CI,BRGOLDCTF015,2026-01-02,24.5,41545731.516166665,60,10053,2018668,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,HASH11.SA,HASH11,etf,HASHDEX NCI,CI,BRHASHCTF018,2026-01-02,66.49,31499416.765666667,60,3771,280782,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,ETHE11.SA,ETHE11,etf,ETHER HASH,CI,BRETHECTF007,2026-01-02,49.13,20737480.1125,60,808,193146,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,BITH11.SA,BITH11,etf,BITCOIN HASH,CI,BRBITHCTF004,2026-01-02,110.9,17841114.76683333,60,3705,159381,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,NASD11.SA,NASD11,etf,TREND NASDAQ,CI,BRNASDCTF007,2026-01-02,19.04,15533709.919,60,2253,487690,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,SPXR11.SA,SPXR11,etf,IT NOW SP BR,CI,BRSPXRCTF004,2026-01-02,63.31,15485036.038333332,60,208,79536,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,BOVX11.SA,BOVX11,etf,TREND IBOVX,CI,BRBOVXCTF005,2026-01-02,16.42,14577648.339666666,60,1092,671341,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,BOVB11.SA,BOVB11,etf,ETF BRA IBOV,CI,BRBOVBCTF001,2026-01-02,164.09,13541014.367666667,60,35,15542,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,ISNT11.SA,ISNT11,etf,ISENTO MAR28,CI,BRISNTCTF006,2026-01-02,1053.15,13334458.552000001,25,4,238,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,ISEN11.SA,ISEN11,etf,ISENTO MAR29,CI,BRISENCTF016,2026-01-02,108.58,12391510.031,60,55,14370,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,SPXI11.SA,SPXI11,etf,IT NOW SPXI,CI,BRSPXICTF003,2026-01-02,407.46,11394895.812833333,60,183,14930,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,DIVO11.SA,DIVO11,etf,IT NOW IDIV,CI,BRDIVOCTF002,2026-01-02,116.24,10878028.7415,60,2386,90166,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,TECK11.SA,TECK11,etf,IT NOW TECK,CI,BRTECKCTF005,2026-01-02,110.06,9712120.582500001,60,533,321773,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,QBTC11.SA,QBTC11,etf,QR BITCOIN,CI,BRQBTCCTF008,2026-01-02,29.85,7855343.075833334,60,1830,261578,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,FIND11.SA,FIND11,etf,IT NOW IFNC,CI,BRFINDCTF007,2026-01-02,166.15,6783951.418833333,60,31,9234,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,COIN11.SA,COIN11,etf,ETF BV COIN,CI  ER,BRCOINCTF019,2026-01-02,64.36,5980633.267,60,2689,59549,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,BBOV11.SA,BBOV11,etf,BB ETF IBOV,CI,BRBBOVCTF001,2026-01-02,84.11,5777287.687000001,60,179,66079,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,ISTT11.SA,ISTT11,etf,ISENTO SET29,CI,BRISTTCTF003,2026-01-02,1049.0,5339700.082333333,60,11,248,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,CDII11.SA,CDII11,etf,SPARTA CDII,CI  ER,BRCDIICTF012,2026-01-02,110.17,5016004.123500001,60,5937,38743,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,JURO11.SA,JURO11,etf,SPARTA INFRA,CI  ER,BRJUROCTF002,2026-01-02,102.47,4170237.9001666666,60,1472,26572,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
2026-01-02,HODL11.SA,HODL11,etf,INVESTO HODL,CI,BRHODLCTF005,2026-01-02,82.04,4132020.8736666664,60,488,22419,B3 COTAHIST official annual file; last trading session 2026-01-02; 60-session average traded value,2026
