decision_date,ticker,ticker_raw,asset_class,issuer_name,specification,isin,observed_at,close_price_brl,average_daily_value_brl,trading_days,trade_count,quantity,source
2026-08-12,ISTT11.SA,ISTT11,etf,ISENTO SET29,CI,BRISTTCTF003,2026-08-12,1136.14,2081152.1601666666,60,774,2740,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,SPYI11.SA,SPYI11,etf,ETF BV SPYI,CI,BRSPYICTF001,2026-08-12,110.75,2015524.6865,60,420,15677,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,IFRI11.SA,IFRI11,etf,FI ITAU IFRI,CI  ER,BRIFRICTF007,2026-08-12,100.85,1934151.2276666665,60,501,17418,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,GOLB11.SA,GOLB11,etf,BTGP GOLB,CI,BRGOLBCTF001,2026-08-12,110.87,1886415.0505000001,60,504,6193,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,MATB11.SA,MATB11,etf,IT NOW IMAT,CI,BRMATBCTF001,2026-08-12,61.12,1871782.6021666666,60,30,12488,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,SMAC11.SA,SMAC11,etf,IT NOW SMALL,CI,BRSMACCTF001,2026-08-12,52.62,1741805.1986666666,60,59,48737,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,QQQI11.SA,QQQI11,etf,ETF BV QQQI,CI,BRQQQICTF009,2026-08-12,97.9,1728587.5256666667,60,435,11257,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,HIGH11.SA,HIGH11,etf,NUIBOVHIGHBT,CI,BRHIGHCTF008,2026-08-12,73.7,1708645.3021666666,60,483,16995,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,DOLX11.SA,DOLX11,etf,TREND DOLAR,CI,BRDOLXCTF002,2026-08-12,47.88,1646516.8548333335,60,24,15742,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,DOLA11.SA,DOLA11,etf,BB ETF DOLAR,CI,BRDOLACTF018,2026-08-12,10.25,1564125.6945,60,1436,139629,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,PIBB11.SA,PIBB11,etf,IT NOW PIBB,CI,BRPIBBCTF005,2026-08-12,298.95,1543839.1598333335,60,249,2214,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,PFIN11.SA,PFIN11,etf,FIP PERFIN,CI,BRPFINCTF001,2026-08-12,61.3,1449835.7751666668,60,427,17982,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,HODL11.SA,HODL11,etf,INVESTO HODL,CI,BRHODLCTF005,2026-08-12,55.19,1429875.3388333332,60,228,4312,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,BRXC11.SA,BRXC11,etf,BTGIABRSELEC,CI,BRBRXCCTF008,2026-08-12,127.49,1406047.4011666668,60,2,17,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,GPUS11.SA,GPUS11,etf,INVESTOGPS&P,CI,BRGPUSCTF003,2026-08-12,121.26,1378201.6641666666,60,389,9122,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,BCDI11.SA,BCDI11,etf,INFRA BCDI,CI  ER,BRBCDICTF009,2026-08-12,96.3,1360515.7371428572,7,2274,7824,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,XPIE11.SA,XPIE11,etf,FIP XP INFRA,CI  ERA,BRXPIECTF003,2026-08-12,40.18,1353979.0988333335,60,1963,22635,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,EWBZ11.SA,EWBZ11,etf,ISHARES EQWE,CI,BREWBZCTF009,2026-08-12,119.59,1316958.731,60,49,38243,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,KNDI11.SA,KNDI11,etf,FI INFR KNDI,CI  ER,BRKNDICTF015,2026-08-12,96.08,1277054.7815,60,924,24494,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,DIVS11.SA,DIVS11,etf,SPARTA DIVS,CI  ER,BRDIVSCTF003,2026-08-12,91.73,1244713.6625,60,616,22526,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,SLVR11.SA,SLVR11,etf,TREND PRATA,CI,BRSLVRCTF007,2026-08-12,41.53,1204970.3188333332,60,40,11618,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,AZIN11.SA,AZIN11,etf,AZQ INFRA II,CI,BRAZINCTF019,2026-08-12,98.71,1176083.291,60,1900,14480,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,CAPE11.SA,CAPE11,etf,ISHARES CAP5,CI,BRCAPECTF020,2026-08-12,135.03,1175266.0236734694,49,4,5013,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,BRZP11.SA,BRZP11,etf,FIP BRZ IE,CI  EA,BRBRZPCTF005,2026-08-12,180.2,1136289.3280000002,60,836,34191,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,ACWI11.SA,ACWI11,etf,XPETFACWI,CI,BRACWICTF001,2026-08-12,17.66,1124517.9596666666,60,211,48085,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,XINA11.SA,XINA11,etf,XPETFCHINA,CI,BRXINACTF006,2026-08-12,7.37,1103578.0703333332,60,187,76990,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,NDIV11.SA,NDIV11,etf,NU REND IBOV,CI  ER,BRNDIVCTF004,2026-08-12,118.53,1103441.7061666667,60,320,10093,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,DIVD11.SA,DIVD11,etf,IT NOW DIVD,CI  ER,BRDIVDCTF005,2026-08-12,59.2,1099633.2445,60,549,16162,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,DOLB11.SA,DOLB11,etf,BTG SP DOLAR,CI,BRDOLBCTF008,2026-08-12,97.45,1065903.4601666667,60,187,509,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,BRAX11.SA,BRAX11,etf,ISHARES BRAX,CI,BRBRAXCTF002,2026-08-12,140.43,1021032.7456666667,60,247,8885,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,JMBI11.SA,JMBI11,etf,INFRA JMBI,CI  ER,BRJMBICTF005,2026-08-12,81.12,972675.6176666667,60,2671,14259,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,LVOL11.SA,LVOL11,etf,NUIBOVLOWVOL,CI,BRLVOLCTF009,2026-08-12,129.99,962011.45,60,741,16791,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,SPBZ11.SA,SPBZ11,etf,BTG SPHEDGE,CI,BRSPBZCTF003,2026-08-12,122.76,957513.2438333334,60,11,10144,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,AUVP11.SA,AUVP11,etf,BTGTEVA AUVP,CI,BRAUVPCTF000,2026-08-12,115.37,935971.3261666667,60,731,12122,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,BTER11.SA,BTER11,etf,INVESTOBTER,CI,BRBTERCTF002,2026-08-12,19.36,929213.1893478261,46,693,47288,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,BODB11.SA,BODB11,etf,FIC FI BCNA,CI  ER,BRBODBCTF009,2026-08-12,7.22,923056.2575000001,60,6940,85478,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,XBCI11.SA,XBCI11,etf,ETF BV XBCI,CI  ER,BRXBCICTF007,2026-08-12,78.51,914623.6731666666,60,328,4960,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,CACR11.SA,CACR11,etf,CARTESIA FII,CI,BRCACRCTF004,2026-08-12,13.56,903348.6526666668,60,583,11322,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,ABTC11.SA,ABTC11,etf,BTGP ABTC,CI,BRABTCCTF002,2026-08-12,100.17,896277.441904762,21,230,3766,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,VWRA11.SA,VWRA11,etf,INVESTOVWRA,CI,BRVWRACTF002,2026-08-12,115.55,881419.9226666667,60,292,7088,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,QLBR11.SA,QLBR11,etf,RBINVESTOETF,CI,BRQLBRCTF003,2026-08-12,106.15,829303.0533333332,60,281,11383,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,NSDV11.SA,NSDV11,etf,NU IBOV DIV,CI,BRNSDVCTF003,2026-08-12,147.75,819358.362,60,137,10623,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,USDB11.SA,USDB11,etf,INVESTO USDB,CI,BRUSDBCTF000,2026-08-12,99.45,815230.8768333333,60,215,7866,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,BINC11.SA,BINC11,etf,FI BRAD BINC,CI  ER,BRBINCCTF008,2026-08-12,102.93,747299.3458333333,60,1324,10781,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,ELAS11.SA,ELAS11,etf,SAFRAETFELAS,CI,BRELASCTF009,2026-08-12,168.72,726904.4983333333,60,8,45,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,GLDI11.SA,GLDI11,etf,IT NOW GOLD,CI,BRGLDICTF009,2026-08-12,57.54,667100.2298333333,60,276,37570,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,RARA11.SA,RARA11,etf,INVESTRARA11,CI,BRRARACTF006,2026-08-12,17.84,635700.8978787878,33,162,16823,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,SOLH11.SA,SOLH11,etf,SOLANA HASH,CI,BRSOLHCTF003,2026-08-12,10.93,614707.1936666666,60,68,16478,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,GLDX11.SA,GLDX11,etf,INVESTO GLDX,CI,BRGLDXCTF016,2026-08-12,106.75,575034.7073333333,60,49,791,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,USTK11.SA,USTK11,etf,INVESTO USTK,CI,BRUSTKCTF007,2026-08-12,22.54,574087.606,60,51,4542,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,BEST11.SA,BEST11,etf,INVESTOBEST,CI  ER,BRBESTCTF000,2026-08-12,106.69,558453.4,60,180,8771,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,PIPE11.SA,PIPE11,etf,ETF BV PIPE,CI,BRPIPECTF009,2026-08-12,97.42,510035.91983333335,60,26,316,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,KNOX11.SA,KNOX11,etf,FIP IE KNOX,CI,BRKNOXCTF003,2026-08-12,100.16,509152.2789285714,56,262,8145,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,QETH11.SA,QETH11,etf,QR ETHER,CI,BRQETHCTF001,2026-08-12,6.78,496781.76766666665,60,85,74021,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,BITI11.SA,BITI11,etf,ETF GALAXY B,CI,BRBITICTF010,2026-08-12,29.3,459610.8543333334,60,29,5631,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,SVAL11.SA,SVAL11,etf,INVESTO SVAL,CI,BRSVALCTF003,2026-08-12,157.77,429830.45766666665,60,174,9831,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,VIGT11.SA,VIGT11,etf,FIP VINCI IE,CI  ER,BRVIGTCTF004,2026-08-12,48.25,429757.7746666667,60,1226,3745,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,ETHY11.SA,ETHY11,etf,ETF BV ETHY,CI,BRETHYCTF005,2026-08-12,50.82,416570.38016666664,60,219,4139,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,ALUG11.SA,ALUG11,etf,INVESTO ALUG,CI,BRALUGCTF000,2026-08-12,42.99,408131.5325,60,216,6472,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,AURO11.SA,AURO11,etf,ETF BV AURO,CI,BRAUROCTF001,2026-08-12,98.2,372154.3408333333,60,180,3816,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,QSOL11.SA,QSOL11,etf,QR SOLANA,CI,BRQSOLCTF004,2026-08-12,4.69,352305.7535,60,126,23685,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,OURO11.SA,OURO11,etf,B INDEX OURO,CI,BROUROCTF002,2026-08-12,99.17,342876.20766666665,60,318,8975,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,ARGE11.SA,ARGE11,etf,INVESTOARGE,CI,BRARGECTF001,2026-08-12,12.66,330645.8676666666,60,49,9625,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,VINF11.SA,VINF11,etf,INFRA VINF,CI  ER,BRVINFCTF017,2026-08-12,84.56,311951.9555,60,160,4385,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,SPXB11.SA,SPXB11,etf,BTG S&P 500,CI,BRSPXBCTF008,2026-08-12,17.67,308012.46033333335,60,1167,31579,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,NBOV11.SA,NBOV11,etf,NUIBOVBRMAIS,CI,BRNBOVCTF006,2026-08-12,116.63,295598.85483333335,60,311,1045,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,XFIX11.SA,XFIX11,etf,TREND IFIX-L,CI,BRXFIXCTF004,2026-08-12,13.09,285161.0285,60,155,13042,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,SPYR11.SA,SPYR11,etf,B INDEX SPYR,CI,BRSPYRCTF002,2026-08-12,117.28,280167.53637931036,58,3,1010,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,GXUS11.SA,GXUS11,etf,GLPG GLBEXUS,CI,BRGXUSCTF007,2026-08-12,114.88,272602.4753333333,60,54,941,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,COPN11.SA,COPN11,etf,FIP COPN,CI  EA,BRCOPNCTF006,2026-08-12,38.63,271696.62733333337,60,306,10755,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,ENDD11.SA,ENDD11,etf,FIP END DEBT,CI,BRENDDCTF001,2026-08-12,108.62,266035.58305084746,59,75,1829,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,NUCL11.SA,NUCL11,etf,INVESTO NUCL,CI,BRNUCLCTF002,2026-08-12,75.02,258606.79100000003,60,175,4021,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
