alert_drawdown,severe_drawdown,alert_volatility,severe_volatility,alert_equity_cap,severe_equity_cap,recovery_days,cost_bps,volatility_window,peak_window,train_cagr,train_max_drawdown,train_score,holdout_cumulative_return,holdout_cagr,holdout_annual_volatility,holdout_sharpe_excess_cdi,holdout_max_drawdown,holdout_overlay_turnover
0.1,0.2,0.25,0.45,0.5,0.25,5,10.0,20,126,0.14838332966155754,-0.2679085452979294,0.08140619333707519,1.5652831402692886,0.14405762765634322,0.17430975388643427,0.37238796246487943,-0.25309491991281385,14.599999999999998
0.1,0.2,0.25,0.45,0.5,0.25,10,10.0,20,126,0.16011362439521903,-0.2645229095439313,0.0939828970092362,1.6157436528229678,0.14724574153122316,0.16945576133225143,0.39486814903312234,-0.2530949199128141,11.1
0.1,0.2,0.25,0.45,0.5,0.25,20,10.0,20,126,0.12150924282408782,-0.2858517004954124,0.05004631770023471,1.6790963231178861,0.15117457663012868,0.16164770344495064,0.4275048960190281,-0.2530949199128141,9.25000000007836
0.1,0.2,0.25,0.45,0.5,0.35,5,10.0,20,126,0.15133547724806995,-0.26559945517985983,0.08493561345310499,1.6334981409637281,0.14835494573436936,0.17842649320385642,0.3892919771199824,-0.27504594301046437,13.599999999999998
0.1,0.2,0.25,0.45,0.5,0.35,10,10.0,20,126,0.16124941911941337,-0.2613830670013094,0.09590365236908602,1.6577418121708267,0.14985925236246622,0.17377775329316172,0.402690212371739,-0.2750459430104646,10.299999999999999
0.1,0.2,0.25,0.45,0.5,0.35,20,10.0,20,126,0.12542558983853747,-0.28034107598575275,0.05534032084209928,1.741452173766664,0.15496458537428737,0.16641772633886723,0.44009736206561034,-0.27504594301046437,8.450000000078361
0.1,0.2,0.25,0.45,0.55,0.2,5,10.0,20,126,0.1468958950205861,-0.2784595196377402,0.07728101511115104,1.5631363375909975,0.1439208035884123,0.17595275033796504,0.36987944978548315,-0.2522416777641142,13.499999999999996
0.1,0.2,0.25,0.45,0.55,0.2,10,10.0,20,126,0.15988143006985078,-0.2765139286308578,0.09075294791213634,1.64621584938509,0.1491455458302373,0.17164457265293737,0.40183498655806643,-0.252241677764114,10.399999999999999
0.1,0.2,0.25,0.45,0.55,0.2,20,10.0,20,126,0.12291882489327399,-0.298234344321174,0.04836023881298049,1.6977975382940036,0.15231911159749956,0.16465380157162623,0.42883800414283485,-0.252241677764114,8.800000000078361
0.1,0.2,0.25,0.45,0.55,0.25,5,10.0,20,126,0.1484063086515388,-0.2773143363170868,0.07907772457226711,1.598662326274959,0.14617248510979342,0.17749154670149128,0.37948769850958985,-0.2629906258128696,12.999999999999996
0.1,0.2,0.25,0.45,0.55,0.25,10,10.0,20,126,0.16047652732808282,-0.2749618635436275,0.09173606144217594,1.6691250159895148,0.15056151984673982,0.17325612392119463,0.4069450343262098,-0.2629906258128699,9.999999999999996
0.1,0.2,0.25,0.45,0.55,0.25,20,10.0,20,126,0.1249181523157199,-0.29551627818993875,0.05103908276823521,1.730902550384522,0.1543286041763008,0.16642349603052722,0.4367002378526582,-0.2629906258128699,8.40000000007836
0.1,0.2,0.25,0.45,0.55,0.35,5,10.0,20,126,0.15138737548805237,-0.275034813300149,0.08262867216301512,1.6677661054851107,0.15047781925551607,0.18153553398550604,0.3960931656789961,-0.2846505397150826,11.999999999999996
0.1,0.2,0.25,0.45,0.55,0.35,10,10.0,20,126,0.16161268128863338,-0.27186649956053976,0.09364605639849843,1.7119809034237865,0.15318262323032483,0.17748514990462166,0.41452277772913004,-0.28465053971508214,9.2
0.1,0.2,0.25,0.45,0.55,0.35,20,10.0,20,126,0.12884648498069495,-0.29008004578252955,0.056326473535062566,1.7944667986212002,0.15812915143583517,0.17105927108914676,0.449037387773581,-0.28465053971508225,7.600000000078361
0.1,0.2,0.25,0.45,0.65,0.2,5,10.0,20,126,0.15549662833177536,-0.29695869892308446,0.08125695360100424,1.600916054152858,0.14631443733376703,0.18181630809355792,0.3755195421630078,-0.27213018415077206,11.499999999999996
0.1,0.2,0.25,0.45,0.65,0.2,10,10.0,20,126,0.16757237960808236,-0.296984703746237,0.09332620367152311,1.7110664275199423,0.15312706499295214,0.17840092932139553,0.41306454591144615,-0.2721301841507723,8.999999999999998
0.1,0.2,0.25,0.45,0.65,0.2,20,10.0,20,126,0.13378345394109736,-0.31718126720850426,0.0544881371389713,1.7131707938884344,0.15325489001923032,0.1728222764523809,0.42140819961050224,-0.2721301841507725,7.900000000078361
0.1,0.2,0.25,0.45,0.65,0.25,5,10.0,20,126,0.15701844084392524,-0.29584277860524344,0.08305774619261438,1.636966857394634,0.14857090351752622,0.1833053657100898,0.3848774462149859,-0.2825929514522162,10.999999999999996
0.1,0.2,0.25,0.45,0.65,0.25,10,10.0,20,126,0.16817147571311009,-0.2954764690370584,0.09430235845384549,1.734537692897634,0.1545479851877447,0.17995162754538552,0.4180235532598998,-0.2825929514522162,8.599999999999998
0.1,0.2,0.25,0.45,0.65,0.25,20,10.0,20,126,0.13580221838016637,-0.3145364081359716,0.05716811634617347,1.7464670462255194,0.15526617029420064,0.17450828163633125,0.4291837838019196,-0.2825929514522165,7.50000000007836
0.1,0.2,0.25,0.45,0.65,0.35,5,10.0,20,126,0.16002200704895375,-0.2936215042393927,0.08661663098910558,1.707091613605649,0.15288539161190817,0.18722279473321207,0.40112209252063785,-0.3036762264358088,9.999999999999996
0.1,0.2,0.25,0.45,0.65,0.35,10,10.0,20,126,0.1693152685308097,-0.292468518271195,0.09619813896301094,1.7784451812386783,0.15717824899049226,0.18402615372201933,0.42542844440694166,-0.3036762264358086,7.799999999999999
0.1,0.2,0.25,0.45,0.65,0.35,20,10.0,20,126,0.13976874500438563,-0.30924659000698396,0.06245709750263964,1.8103988499769366,0.1590701153726879,0.17893301953269383,0.44167938994512446,-0.3036762264358088,6.7000000000783615
0.1,0.2,0.3,0.5,0.5,0.2,5,10.0,20,126,0.17823376525641677,-0.26906858256323773,0.11096661961560733,1.5959724667725466,0.14600292471326992,0.17559100400240998,0.380769376906384,-0.24220149668861735,13.799999999999999
0.1,0.2,0.3,0.5,0.5,0.2,10,10.0,20,126,0.17718005144547644,-0.2660972768879797,0.11065573222348152,1.6634753141927692,0.15021329262037142,0.172491892222585,0.4061128806381529,-0.242201496688617,10.7
0.1,0.2,0.3,0.5,0.5,0.2,20,10.0,20,126,0.13348351605580056,-0.28860696265253705,0.06133177539266629,1.584057341500655,0.14525001638760537,0.16548853234430724,0.3896263678875314,-0.24220149668861712,8.799999999999999
0.1,0.2,0.3,0.5,0.5,0.25,5,10.0,20,126,0.17978538873499628,-0.26790854529792973,0.11280825241051384,1.6319529903876262,0.14825866816249156,0.17713304122660692,0.3902955445438577,-0.2530949199128144,13.3
0.1,0.2,0.3,0.5,0.5,0.25,10,10.0,20,126,0.17778402185530173,-0.26452290954393054,0.1116532944693191,1.6865335771519203,0.1516305624369545,0.17409566454030517,0.41117684229400264,-0.2530949199128142,10.299999999999999
0.1,0.2,0.3,0.5,0.5,0.25,20,10.0,20,126,0.1355016123783901,-0.2858517004954122,0.06403868725453704,1.6157654050637187,0.14724710443654576,0.16725009641035155,0.3978840784073751,-0.2530949199128143,8.399999999999999
0.1,0.2,0.3,0.5,0.5,0.35,5,10.0,20,126,0.18281826155541836,-0.26559945517985994,0.11641839776045337,1.701940849524362,0.15257176622124313,0.18118522252198188,0.40667423260229374,-0.27504594301046525,12.299999999999999
0.1,0.2,0.3,0.5,0.5,0.35,10,10.0,20,126,0.17893711656096944,-0.2613830670013094,0.11359134981064209,1.7296683335508773,0.15425406221521776,0.1783049049258926,0.4186649328681923,-0.2750459430104647,9.499999999999998
0.1,0.2,0.3,0.5,0.5,0.35,20,10.0,20,126,0.13946682120568843,-0.2803410759857521,0.06938155220925041,1.6766472313433032,0.15102418277530827,0.17186494246741665,0.4112596003902822,-0.2750459430104648,7.599999999999999
0.1,0.2,0.3,0.5,0.55,0.2,5,10.0,20,126,0.17311556433474173,-0.2784595196377403,0.10350068442530666,1.617291571082283,0.14734270343631484,0.17843710687234976,0.3842183145969218,-0.2522416777641141,12.299999999999997
0.1,0.2,0.3,0.5,0.55,0.2,10,10.0,20,126,0.17417567155702884,-0.27651392863085766,0.10504718939931443,1.7061108326640655,0.15282571219044883,0.17580573049319645,0.4149041979538805,-0.252241677764114,9.599999999999998
0.1,0.2,0.3,0.5,0.55,0.2,20,10.0,20,126,0.13378747813116965,-0.2982343443211757,0.059228892050875726,1.6419143560671294,0.14887850741830122,0.1697041924215919,0.4031050809948431,-0.2522416777641142,7.999999999999999
0.1,0.2,0.3,0.5,0.55,0.25,5,10.0,20,126,0.17466050816682555,-0.2773143363170869,0.10533192408755382,1.6535681707204555,0.1496011205888952,0.17995448612648474,0.39361812965997584,-0.2629906258128699,11.799999999999997
0.1,0.2,0.3,0.5,0.55,0.25,10,10.0,20,126,0.1747781027234494,-0.2749618635436276,0.1060376368375425,1.7295385299662103,0.15424622089793205,0.17737934401377717,0.4198654408487222,-0.2629906258128696,9.199999999999998
0.1,0.2,0.3,0.5,0.55,0.25,20,10.0,20,126,0.13580615690474018,-0.29551627818993886,0.06192708735725547,1.6743336186167657,0.15088200003711294,0.1714218619381085,0.41112647299986366,-0.2629906258128698,7.599999999999998
0.1,0.2,0.3,0.5,0.55,0.35,5,10.0,20,126,0.1777097264257972,-0.27503481330014845,0.10895102310076007,1.724132009328705,0.1539193336176783,0.18394399246542728,0.4098120117088014,-0.28465053971508225,10.799999999999997
0.1,0.2,0.3,0.5,0.55,0.35,10,10.0,20,126,0.1759282585109616,-0.27186649956053943,0.10796163362082675,1.7733644262007342,0.15687571842839754,0.18151206282304447,0.4271967757613541,-0.28465053971508225,8.399999999999999
0.1,0.2,0.3,0.5,0.55,0.35,20,10.0,20,126,0.13977251162847137,-0.29008004578252944,0.06725250018283901,1.736581173359255,0.15467119959039777,0.17592618132760351,0.42410407174806897,-0.2846505397150825,6.799999999999999
0.1,0.2,0.3,0.5,0.65,0.2,5,10.0,20,126,0.17248909176550042,-0.2969586989230846,0.09824941703472928,1.6310530540187762,0.14820257124234226,0.18352569155943155,0.38284193365549424,-0.27213018415077217,10.5
0.1,0.2,0.3,0.5,0.65,0.2,10,10.0,20,126,0.17629557258237272,-0.296984703746237,0.10204939664581347,1.7489705598204925,0.15541655025900813,0.1814755282143686,0.4202081511026111,-0.2721301841507725,8.2
0.1,0.2,0.3,0.5,0.65,0.2,20,10.0,20,126,0.1400685195958018,-0.31718126720850415,0.06077320279367576,1.673313223144493,0.15081925827317377,0.17664673676066747,0.4038761057904307,-0.27213018415077217,7.199999999999999
0.1,0.2,0.3,0.5,0.65,0.25,5,10.0,20,126,0.17403328369688076,-0.2958427786052439,0.10007258904556979,1.667521580489535,0.15046275412910726,0.18500089402450814,0.39208378429275925,-0.2825929514522164,9.999999999999998
0.1,0.2,0.3,0.5,0.65,0.25,10,10.0,20,126,0.1768991446676702,-0.2954764690370586,0.10303002740840556,1.7727699831286259,0.15684029163105784,0.1830000894993729,0.4250840316042289,-0.2825929514522163,7.799999999999999
0.1,0.2,0.3,0.5,0.65,0.25,20,10.0,20,126,0.14209847494350236,-0.31453640813597183,0.0634643729095094,1.7061203401363096,0.15282629079846566,0.17829664926149272,0.41173428133652756,-0.2825929514522161,6.799999999999998
0.1,0.2,0.3,0.5,0.65,0.35,5,10.0,20,126,0.177081019644735,-0.2936215042393929,0.10367564358488676,1.738458877253382,0.15478434876511793,0.18888297116414443,0.40810953593395605,-0.3036762264358086,8.999999999999998
0.1,0.2,0.3,0.5,0.65,0.35,10,10.0,20,126,0.17805148301594742,-0.2924685182711959,0.10493435344814844,1.817291353604829,0.15947577771190957,0.18700804057436465,0.4323683482265325,-0.30367622643580894,6.999999999999998
0.1,0.2,0.3,0.5,0.65,0.35,20,10.0,20,126,0.14608698978793044,-0.3092465900069843,0.06877534228618437,1.7691129599644042,0.15662220208539956,0.1826297595511218,0.42460669311680255,-0.3036762264358086,6.0
0.1,0.2,0.35,0.55,0.5,0.2,5,10.0,20,126,0.17355869800504653,-0.2690685825632376,0.10629155236423712,1.6982151059830324,0.15234458948700746,0.17665438156740781,0.41129830024168507,-0.24220149668861735,13.299999999999999
0.1,0.2,0.35,0.55,0.5,0.2,10,10.0,20,126,0.1786095819492175,-0.2660972768879799,0.11208526272722252,1.7331304649694967,0.1544630885907765,0.17362275196086208,0.4261950732461997,-0.242201496688617,11.099999999999998
0.1,0.2,0.35,0.55,0.5,0.2,20,10.0,20,126,0.14709337795869493,-0.28860696265253716,0.07494163729556064,1.6890580353719553,0.15178509365416892,0.1669380713948924,0.4223493453292816,-0.24220149668861712,8.799999999999999
0.1,0.2,0.35,0.55,0.5,0.25,5,10.0,20,126,0.17510416485807,-0.2679085452979292,0.10812702853358772,1.7356127261743008,0.15461281559963336,0.17818692242109757,0.42052539947754397,-0.2530949199128144,12.8
0.1,0.2,0.35,0.55,0.5,0.25,10,10.0,20,126,0.17921428580175092,-0.26452290954393043,0.11308355841576831,1.7567917471398657,0.15588559492096454,0.17521603655293147,0.43106822291092806,-0.2530949199128142,10.699999999999998
0.1,0.2,0.35,0.55,0.5,0.25,20,10.0,20,126,0.14913570578696334,-0.2858517004954134,0.07767278066310998,1.722054525713308,0.15379357757695433,0.16868420524244596,0.4302334870788851,-0.2530949199128143,8.399999999999999
0.1,0.2,0.35,0.55,0.5,0.35,5,10.0,20,126,0.1781250036621378,-0.2655994551798605,0.11172513986717267,1.8083570642500266,0.15894978115595904,0.18221509339982914,0.4361940275720436,-0.27504594301046525,11.799999999999999
0.1,0.2,0.35,0.55,0.5,0.35,10,10.0,20,126,0.18036878078943452,-0.26138306700130887,0.11502301403910731,1.8010545627870798,0.1585187879786023,0.17939872365634196,0.43810756201496914,-0.2750459430104647,9.899999999999999
0.1,0.2,0.35,0.55,0.5,0.35,20,10.0,20,126,0.15314852531507195,-0.2803410759857524,0.08306325631863384,1.7854102266631107,0.15759220885038872,0.17326028630125523,0.4427353997366781,-0.2750459430104648,7.599999999999999
0.1,0.2,0.35,0.55,0.55,0.2,5,10.0,20,126,0.17017044454454866,-0.27845951963773996,0.10055556463511367,1.7073955305675432,0.15290388085732154,0.179370075139554,0.4105574871167846,-0.2522416777641141,11.899999999999997
0.1,0.2,0.35,0.55,0.55,0.2,10,10.0,20,126,0.17654660807455325,-0.2765139286308578,0.1074181259168388,1.7658898996198866,0.15642978749987146,0.1767658598684061,0.43156428540272634,-0.252241677764114,9.999999999999996
0.1,0.2,0.35,0.55,0.55,0.2,20,10.0,20,126,0.14678005914324577,-0.29823434432117546,0.0722214730629519,1.7301999239698658,0.1542861717778914,0.17092211796841747,0.42938520919051065,-0.2522416777641142,7.999999999999999
0.1,0.2,0.35,0.55,0.55,0.25,5,10.0,20,126,0.1717115097778037,-0.27731433631708624,0.10238292569853213,1.7449210033921054,0.15517324457228399,0.180879373991159,0.4197062477525063,-0.2629906258128699,11.399999999999997
0.1,0.2,0.35,0.55,0.55,0.25,10,10.0,20,126,0.17715025569102116,-0.2749618635436274,0.10840978980511431,1.789835124093781,0.15785473713915055,0.17833088711792394,0.4363727262398449,-0.2629906258128696,9.599999999999998
0.1,0.2,0.35,0.55,0.55,0.25,20,10.0,20,126,0.14882187086545806,-0.2955162781899384,0.07494280131797346,1.763702549800613,0.15629909465025893,0.17262743233997427,0.4371196145253203,-0.2629906258128698,7.599999999999998
0.1,0.2,0.35,0.55,0.55,0.35,5,10.0,20,126,0.17475307294011433,-0.2750348133001488,0.10599436961507713,1.8179141018219735,0.15951238800723355,0.18484842289316544,0.43530376805530635,-0.28465053971508225,10.399999999999999
0.1,0.2,0.35,0.55,0.55,0.35,10,10.0,20,126,0.17830273391326212,-0.2718664995605393,0.1103361090231273,1.8346291518452351,0.1604924552592728,0.18244182941765077,0.4433447227739818,-0.28465053971508225,8.799999999999999
0.1,0.2,0.35,0.55,0.55,0.35,20,10.0,20,126,0.15283367783316337,-0.29008004578252955,0.08031366638753099,1.8280302479468213,0.16010612961367876,0.17710063027475756,0.44942648123843054,-0.2846505397150825,6.799999999999999
0.1,0.2,0.35,0.55,0.65,0.2,5,10.0,20,126,0.17301053368916497,-0.2969586989230847,0.0987708589583938,1.6958328216556229,0.1521991890395742,0.18418014087863457,0.4013148353473179,-0.27213018415077217,10.299999999999997
0.1,0.2,0.35,0.55,0.65,0.2,10,10.0,20,126,0.1806035208993424,-0.2969847037462372,0.1063573449627831,1.7876409305152716,0.15772460071388106,0.18207470929941236,0.4305676617413329,-0.2721301841507725,8.599999999999998
0.1,0.2,0.35,0.55,0.65,0.2,20,10.0,20,126,0.15192013474045596,-0.31718126720850415,0.07262481793832992,1.7246395061650985,0.15395004136283807,0.17738650536162606,0.41850340598317404,-0.27213018415077217,7.199999999999999
0.1,0.2,0.35,0.55,0.65,0.25,5,10.0,20,126,0.17455541237014227,-0.29584277860524333,0.10059471771883144,1.7331992481771747,0.15446723908094828,0.1856499652095171,0.41038895634324357,-0.2825929514522164,9.799999999999997
0.1,0.2,0.35,0.55,0.65,0.25,10,10.0,20,126,0.18120930344722264,-0.2954764690370588,0.10734018618795793,1.8117751455214686,0.1591511861398096,0.18359422413972198,0.435353517935241,-0.2825929514522163,8.2
0.1,0.2,0.35,0.55,0.65,0.25,20,10.0,20,126,0.1539711925474636,-0.3145364081359717,0.07533709051347068,1.7580765034706989,0.1559625339840105,0.17902946764455074,0.42621074884339544,-0.2825929514522161,6.799999999999998
0.1,0.2,0.35,0.55,0.65,0.35,5,10.0,20,126,0.17760450373981418,-0.2936215042393927,0.104199127679966,1.805883108581814,0.1588038761515147,0.18951839886846267,0.4260152010950746,-0.3036762264358086,8.799999999999999
0.1,0.2,0.35,0.55,0.65,0.35,10,10.0,20,126,0.18236586200525373,-0.292468518271195,0.10924873243745498,1.8569228078631923,0.1617919368456544,0.18758934279421194,0.4424255680272182,-0.30367622643580894,7.399999999999999
0.1,0.2,0.35,0.55,0.65,0.35,20,10.0,20,126,0.1580011701128794,-0.3092465900069844,0.0806895226111333,1.8222785502396825,0.1597687719793146,0.18334500037609902,0.43873149044879023,-0.3036762264358086,6.0
0.1,0.2,0.4,0.6000000000000001,0.5,0.2,5,10.0,20,126,0.175520237390417,-0.26906858256323773,0.10825309174960757,1.6982151059830324,0.15234458948700746,0.17665438156740781,0.41129830024168507,-0.24220149668861735,13.299999999999999
0.1,0.2,0.4,0.6000000000000001,0.5,0.2,10,10.0,20,126,0.1847267582631169,-0.2660972768879798,0.11820243904112196,1.7331304649694967,0.1544630885907765,0.17362275196086208,0.4261950732461997,-0.242201496688617,11.099999999999998
0.1,0.2,0.4,0.6000000000000001,0.5,0.2,20,10.0,20,126,0.14906901226730263,-0.2886069626525375,0.07691727160416825,1.6890580353719553,0.15178509365416892,0.1669380713948924,0.4223493453292816,-0.24220149668861712,8.799999999999999
0.1,0.2,0.4,0.6000000000000001,0.5,0.25,5,10.0,20,126,0.1770682874070313,-0.2679085452979294,0.11009115108254894,1.7356127261743008,0.15461281559963336,0.17818692242109757,0.42052539947754397,-0.2530949199128144,12.8
0.1,0.2,0.4,0.6000000000000001,0.5,0.25,10,10.0,20,126,0.18533460062745233,-0.2645229095439313,0.1192038732414695,1.7567917471398657,0.15588559492096454,0.17521603655293147,0.43106822291092806,-0.2530949199128142,10.699999999999998
0.1,0.2,0.4,0.6000000000000001,0.5,0.25,20,10.0,20,126,0.15111485758857057,-0.28585170049541286,0.07965193246471736,1.722054525713308,0.15379357757695433,0.16868420524244596,0.4302334870788851,-0.2530949199128143,8.399999999999999
0.1,0.2,0.4,0.6000000000000001,0.5,0.35,5,10.0,20,126,0.1800941753784755,-0.2655994551798596,0.1136943115835106,1.8083570642500266,0.15894978115595904,0.18221509339982914,0.4361940275720436,-0.27504594301046525,11.799999999999999
0.1,0.2,0.4,0.6000000000000001,0.5,0.35,10,10.0,20,126,0.18649508763276623,-0.26138306700130887,0.12114932088243902,1.8010545627870798,0.1585187879786023,0.17939872365634196,0.43810756201496914,-0.2750459430104647,9.899999999999999
0.1,0.2,0.4,0.6000000000000001,0.5,0.35,20,10.0,20,126,0.15513458837960226,-0.2803410759857534,0.0850493193831639,1.7854102266631107,0.15759220885038872,0.17326028630125523,0.4427353997366781,-0.2750459430104648,7.599999999999999
0.1,0.2,0.4,0.6000000000000001,0.55,0.2,5,10.0,20,126,0.1717251465953702,-0.2784595196377403,0.10211026668593512,1.7073955305675432,0.15290388085732154,0.179370075139554,0.4105574871167846,-0.2522416777641141,11.899999999999997
0.1,0.2,0.4,0.6000000000000001,0.55,0.2,10,10.0,20,126,0.1814183184358431,-0.276513928630857,0.11228983627812886,1.7658898996198866,0.15642978749987146,0.1767658598684061,0.43156428540272634,-0.252241677764114,9.999999999999996
0.1,0.2,0.4,0.6000000000000001,0.55,0.2,20,10.0,20,126,0.14835425828158977,-0.2982343443211751,0.07379567220129599,1.7301999239698658,0.1542861717778914,0.17092211796841747,0.42938520919051065,-0.2522416777641142,7.999999999999999
0.1,0.2,0.4,0.6000000000000001,0.55,0.25,5,10.0,20,126,0.1732682593058017,-0.2773143363170866,0.10393967522653005,1.7449210033921054,0.15517324457228399,0.180879373991159,0.4197062477525063,-0.2629906258128699,11.399999999999997
0.1,0.2,0.4,0.6000000000000001,0.55,0.25,10,10.0,20,126,0.18202446556769503,-0.2749618635436276,0.11328399968178812,1.789835124093781,0.15785473713915055,0.17833088711792394,0.4363727262398449,-0.2629906258128696,9.599999999999998
0.1,0.2,0.4,0.6000000000000001,0.55,0.25,20,10.0,20,126,0.15039887282394848,-0.29551627818993886,0.07651980327646377,1.763702549800613,0.15629909465025893,0.17262743233997427,0.4371196145253203,-0.2629906258128698,7.599999999999998
0.1,0.2,0.4,0.6000000000000001,0.55,0.35,5,10.0,20,126,0.17631386352427514,-0.2750348133001489,0.10755516019923791,1.8179141018219735,0.15951238800723355,0.18484842289316544,0.43530376805530635,-0.28465053971508225,10.399999999999999
0.1,0.2,0.4,0.6000000000000001,0.55,0.35,10,10.0,20,126,0.18318171584066367,-0.27186649956053943,0.11521509095052881,1.8346291518452351,0.1604924552592728,0.18244182941765077,0.4433447227739818,-0.28465053971508225,8.799999999999999
0.1,0.2,0.4,0.6000000000000001,0.55,0.35,20,10.0,20,126,0.1544161868485845,-0.29008004578252955,0.0818961754029521,1.8280302479468213,0.16010612961367876,0.17710063027475756,0.44942648123843054,-0.2846505397150825,6.799999999999999
0.1,0.2,0.4,0.6000000000000001,0.65,0.2,5,10.0,20,126,0.17377976852356536,-0.29695869892308446,0.09954009379279424,1.6958328216556229,0.1521991890395742,0.18418014087863457,0.4013148353473179,-0.27213018415077217,10.299999999999997
0.1,0.2,0.4,0.6000000000000001,0.65,0.2,10,10.0,20,126,0.1830343125963032,-0.2969847037462373,0.10878813665974388,1.7876409305152716,0.15772460071388106,0.18207470929941236,0.4305676617413329,-0.2721301841507725,8.599999999999998
0.1,0.2,0.4,0.6000000000000001,0.65,0.2,20,10.0,20,126,0.15270486266288663,-0.31718126720850415,0.0734095458607606,1.7246395061650985,0.15395004136283807,0.17738650536162606,0.41850340598317404,-0.27213018415077217,7.199999999999999
0.1,0.2,0.4,0.6000000000000001,0.65,0.25,5,10.0,20,126,0.17532566030243313,-0.29584277860524344,0.10136496565112227,1.7331992481771747,0.15446723908094828,0.1856499652095171,0.41038895634324357,-0.2825929514522164,9.799999999999997
0.1,0.2,0.4,0.6000000000000001,0.65,0.25,10,10.0,20,126,0.18364134241404284,-0.2954764690370587,0.10977222515477816,1.8117751455214686,0.1591511861398096,0.18359422413972198,0.435353517935241,-0.2825929514522163,8.2
0.1,0.2,0.4,0.6000000000000001,0.65,0.25,20,10.0,20,126,0.15475731772156398,-0.3145364081359716,0.07612321568757108,1.7580765034706989,0.1559625339840105,0.17902946764455074,0.42621074884339544,-0.2825929514522161,6.799999999999998
0.1,0.2,0.4,0.6000000000000001,0.65,0.35,5,10.0,20,126,0.17837675120000984,-0.29362150423939315,0.10497137514016155,1.805883108581814,0.1588038761515147,0.18951839886846267,0.4260152010950746,-0.3036762264358086,8.799999999999999
0.1,0.2,0.4,0.6000000000000001,0.65,0.35,10,10.0,20,126,0.1848002822566368,-0.29246851827119547,0.11168315268883794,1.8569228078631923,0.1617919368456544,0.18758934279421194,0.4424255680272182,-0.30367622643580894,7.399999999999999
0.1,0.2,0.4,0.6000000000000001,0.65,0.35,20,10.0,20,126,0.15879004064737967,-0.3092465900069846,0.08147839314563352,1.8222785502396825,0.1597687719793146,0.18334500037609902,0.43873149044879023,-0.3036762264358086,6.0
0.12,0.22,0.25,0.45,0.5,0.2,5,10.0,20,126,0.15122937391587166,-0.274994287738041,0.0824808019813614,1.6481640120652545,0.1492663661455178,0.17696476134376504,0.395520781859597,-0.242201496688617,11.199999999999996
0.12,0.22,0.25,0.45,0.5,0.2,10,10.0,20,126,0.150081403657778,-0.27309224207723504,0.08180834313846924,1.7695130643756611,0.15664607466007419,0.17323361392967485,0.437869118250685,-0.2422014966886169,8.299999999999997
0.12,0.22,0.25,0.45,0.5,0.2,20,10.0,20,126,0.1297772901349281,-0.2720757509116366,0.06175835240701896,1.828321700361697,0.16012320867934005,0.16883830760345922,0.46292427003235115,-0.2422014966886168,8.25000000007836
0.12,0.22,0.25,0.45,0.5,0.25,5,10.0,20,126,0.1521498136430537,-0.27499428773804147,0.08340124170854332,1.668904610024033,0.150547946666868,0.1784016306607308,0.4001336617882038,-0.2530949199128142,10.899999999999999
0.12,0.22,0.25,0.45,0.5,0.25,10,10.0,20,126,0.1506234286217567,-0.27309224207723437,0.08235036810244811,1.7877640359546154,0.1577319043547849,0.1747147053359514,0.4411083173676978,-0.2530949199128141,8.099999999999998
0.12,0.22,0.25,0.45,0.5,0.25,20,10.0,20,126,0.12995303126494506,-0.27207575091163727,0.061934093537035745,1.8453622419368751,0.16111916887919908,0.17039225753856393,0.4653847754843291,-0.2530949199128141,8.05000000007836
0.12,0.22,0.25,0.45,0.5,0.35,5,10.0,20,126,0.15397106489562384,-0.27499428773804113,0.08522249296111356,1.7076003407660063,0.15291633979037278,0.1821814227393624,0.40710549217038733,-0.2750459430104649,10.299999999999997
0.12,0.22,0.25,0.45,0.5,0.35,10,10.0,20,126,0.15167837845189136,-0.2730922420772349,0.08340531793258263,1.8211861597997916,0.15970463279394997,0.1786076456626204,0.44509348662554815,-0.2750459430104646,7.699999999999998
0.12,0.22,0.25,0.45,0.5,0.35,20,10.0,20,126,0.1302628706968061,-0.27207575091163716,0.0622439329688968,1.8761650801310163,0.16290658538920222,0.17447207435606757,0.46755474282249754,-0.2750459430104645,7.650000000078361
0.12,0.22,0.25,0.45,0.55,0.2,5,10.0,20,126,0.15123762360127224,-0.28181448757242245,0.08078400170816663,1.6863692090221996,0.15162049655413412,0.1797141044674973,0.40381779214240426,-0.2522416777641141,10.099999999999998
0.12,0.22,0.25,0.45,0.55,0.2,10,10.0,20,126,0.15174775120587825,-0.28013953439137007,0.08171286760803573,1.783734188371822,0.15749267647955123,0.1764694307875795,0.43729844922502686,-0.2522416777641142,7.399999999999999
0.12,0.22,0.25,0.45,0.55,0.2,20,10.0,20,126,0.13526403712595303,-0.27920876881850176,0.06546184492132759,1.8458373100956447,0.1611468616263132,0.17265553665895336,0.46169451479324175,-0.25224167776411444,7.40000000007836
0.12,0.22,0.25,0.45,0.55,0.25,5,10.0,20,126,0.15215803181337795,-0.28181448757242245,0.08170440992027234,1.7074095744111992,0.15290473519266645,0.18112892001559164,0.4083445227970991,-0.2629906258128696,9.799999999999997
0.12,0.22,0.25,0.45,0.55,0.25,10,10.0,20,126,0.15229054783676,-0.28013953439137007,0.08225566423891748,1.8020794351201728,0.15857933393594492,0.17792338379980685,0.4405507574141908,-0.2629906258128698,7.1999999999999975
