decision_year,strategy,ticker,weight
2015,mvo_same_universe,BRSR6,8.468383377092718e-12
2015,mvo_same_universe,BSLI3,6.449234548961063e-12
2015,mvo_same_universe,BSLI4,5.4136255140281565e-12
2015,mvo_same_universe,CAMB3,7.131076883674173e-12
2015,mvo_same_universe,CBEE3,6.5490226341857775e-12
2015,mvo_same_universe,CEDO3,4.501569559965957e-12
2015,mvo_same_universe,CEDO4,6.8404546605237745e-12
2015,mvo_same_universe,CEEB3,5.342129343492794e-12
2015,mvo_same_universe,CEED3,3.847693206233451e-12
2015,mvo_same_universe,CEGR3,3.579571210601525e-11
2015,mvo_same_universe,CGAS3,6.1151500046567504e-12
2015,mvo_same_universe,CGAS5,5.121829522129696e-12
2015,mvo_same_universe,CGRA3,1.227134589662718e-11
2015,mvo_same_universe,CGRA4,7.403628798306738e-12
2015,mvo_same_universe,CLSC3,1.7136906636408005e-11
2015,mvo_same_universe,CLSC4,6.377276766297738e-12
2015,mvo_same_universe,CMIG3,6.354253456070246e-12
2015,mvo_same_universe,CMIG4,1.1101638348322547e-11
2015,mvo_same_universe,COCE3,2.801471741055795e-11
2015,mvo_same_universe,COGN3,0.05151635707658239
2015,mvo_same_universe,CPFE3,6.173484990608402e-12
2015,mvo_same_universe,CPLE3,8.3168139462752e-12
2015,mvo_same_universe,CRPG5,3.145535011109295e-12
2015,mvo_same_universe,CRPG6,3.759493519104025e-12
2015,mvo_same_universe,CSAN3,4.494652014285653e-12
2015,mvo_same_universe,CSMG3,4.483649321672028e-12
2015,mvo_same_universe,CSNA3,2.8135425432604716e-12
2015,mvo_same_universe,CSUD3,1.339426897469368e-11
2015,mvo_same_universe,CTAX3,8.959930661207064e-12
2015,mvo_same_universe,CTKA4,5.093239062473818e-12
2015,mvo_same_universe,CTSA3,4.669942611134957e-12
2015,mvo_same_universe,CTSA4,5.644814025101336e-12
2015,mvo_same_universe,CVCB3,7.509719666960002e-12
2015,mvo_same_universe,CYRE3,4.2939821162106634e-12
2015,mvo_same_universe,DASA3,5.366137904159614e-12
2015,mvo_same_universe,DEXP3,5.355680273292228e-12
2015,mvo_same_universe,DIRR3,3.974834527648573e-12
2015,mvo_same_universe,DOHL4,8.30880278241481e-12
2015,mvo_same_universe,DTCY3,0.03821916746425389
2015,mvo_same_universe,DXCO3,3.9747707818857896e-12
2015,mvo_same_universe,EALT3,5.8005268278623615e-12
2015,mvo_same_universe,EALT4,4.619650343599923e-12
2015,mvo_same_universe,ECOR3,4.5640829580351304e-12
2015,mvo_same_universe,ECPR3,0.1936732021226157
2015,mvo_same_universe,ECPR4,9.95127860439489e-12
2015,mvo_same_universe,EGIE3,6.186264524284159e-12
2015,mvo_same_universe,EKTR3,8.3652689106513e-12
2015,mvo_same_universe,EKTR4,6.0461040273939675e-12
2015,mvo_same_universe,EMAE4,4.78017174140658e-12
2015,mvo_same_universe,ENEV3,1.868203339116669e-12
2015,mvo_same_universe,ENGI3,7.946687967271552e-12
2015,mvo_same_universe,ENGI4,5.1513697574184876e-11
2015,mvo_same_universe,ENMT3,0.087150968040696
2015,mvo_same_universe,ENMT4,1.1188561823688001e-10
2015,mvo_same_universe,EPAR3,4.645425620666606e-12
2015,mvo_same_universe,EQMA3B,1.0459066880858176e-11
2015,mvo_same_universe,EQPA3,2.269546031683375e-11
2015,mvo_same_universe,EQPA5,0.05871944338648444
2015,mvo_same_universe,EQPA6,7.131076883674173e-12
2015,mvo_same_universe,EQPA7,0.014758439314119586
2015,mvo_same_universe,EQTL3,9.344978244751886e-12
2015,mvo_same_universe,ESTR4,2.921406447875049e-10
2015,mvo_same_universe,ETER3,5.098305881057326e-12
2015,mvo_same_universe,EUCA3,7.539513994402165e-12
2015,mvo_same_universe,EUCA4,3.1329997917272366e-12
2015,mvo_same_universe,EVEN3,3.8314500804525176e-12
2015,mvo_same_universe,EZTC3,5.022509415690615e-12
2015,mvo_same_universe,FESA3,6.776817296172674e-12
2015,mvo_same_universe,FESA4,4.1612737817386215e-12
2015,mvo_same_universe,FHER3,4.571311136188355e-12
2015,mvo_same_universe,FICT3,0.022072878074804257
2015,mvo_same_universe,FLRY3,5.9335185063505865e-12
2015,mvo_same_universe,FRAS3,4.6368674363664495e-12
2015,mvo_same_universe,FRIO3,3.071258076182061e-12
2015,mvo_same_universe,GEPA3,5.6041600474263506e-12
2015,mvo_same_universe,GEPA4,1.1752509829915332e-11
2015,mvo_same_universe,GFSA3,3.801356307144077e-12
2015,mvo_same_universe,GGBR3,3.2635675614963724e-12
2015,mvo_same_universe,GGBR4,3.225246028186862e-12
2015,mvo_same_universe,GOAU3,2.996192175825706e-12
2015,mvo_same_universe,GOAU4,3.0662805703682996e-12
2015,mvo_same_universe,GRND3,5.233386566787517e-12
2015,mvo_same_universe,GSHP3,5.6167207660649545e-12
2015,mvo_same_universe,HBOR3,3.744329508991554e-12
2015,mvo_same_universe,HOOT4,3.3252873530551023e-12
2015,mvo_same_universe,HYPE3,5.2802908171992635e-12
2015,mvo_same_universe,IGTI3,5.838145873641497e-12
2015,mvo_same_universe,INEP3,2.6607294872904513e-12
2015,mvo_same_universe,INEP4,2.3090827833705998e-12
2015,mvo_same_universe,ISAE3,1.1105215834520894e-11
2015,mvo_same_universe,ISAE4,0.20483472281617823
2015,mvo_same_universe,ITSA3,6.3392345301753856e-12
2015,mvo_same_universe,ITSA4,7.701730314716438e-12
2015,mvo_same_universe,ITUB3,9.889265928970198e-12
2015,mvo_same_universe,ITUB4,8.529848646830239e-12
2015,mvo_same_universe,JFEN3,5.3544013695580715e-12
2015,mvo_same_universe,JHSF3,3.3873083837849936e-12
2015,mvo_same_universe,JOPA3,4.607939450070627e-12
2015,mvo_same_universe,KEPL3,3.341742184344958e-11
2015,mvo_same_universe,KLBN3,9.254873134847335e-12
2015,mvo_same_universe,KLBN4,1.0184619504054203e-11
2015,mvo_same_universe,LEVE3,4.697501163605537e-12
2015,mvo_same_universe,LIGT3,4.823399311949852e-12
2015,mvo_same_universe,LOGN3,2.779698517599213e-12
2015,mvo_same_universe,LPSB3,3.071675148422295e-12
2015,mvo_same_universe,LREN3,8.887937256113573e-12
2015,mvo_same_universe,LUPA3,1.1818636592427955e-11
2015,mvo_same_universe,LUXM4,4.916901845643192e-12
2015,mvo_same_universe,MDIA3,5.525329537448855e-12
2015,mvo_same_universe,MEAL3,4.060455708663445e-12
2015,mvo_same_universe,MGEL4,9.244403995513634e-12
2015,mvo_same_universe,MGLU3,6.562418892340138e-12
2015,mvo_same_universe,MILS3,2.309051173723313e-12
2015,mvo_same_universe,MNDL3,4.206569176133773e-12
2015,mvo_same_universe,MNPR3,0.021065355385228128
2015,mvo_same_universe,MRSA3B,3.695526220258475e-12
2015,mvo_same_universe,MRVE3,4.738504043556936e-12
2015,mvo_same_universe,MULT3,5.631201526582934e-12
2015,mvo_same_universe,MWET4,2.5646014244243463e-12
2015,mvo_same_universe,MYPK3,2.9914061483857444e-12
2015,mvo_same_universe,NATU3,4.348997706084709e-12
2015,mvo_same_universe,NEXP3,3.2458261237717817e-12
2015,mvo_same_universe,NORD3,4.520863486365985e-12
2015,mvo_same_universe,NUTR3,0.027284747667531875
2015,mvo_same_universe,OIBR3,2.091353692987867e-12
2015,mvo_same_universe,OIBR4,2.0054049878318896e-12
2015,mvo_same_universe,OSXB3,5.527603003967735e-12
2015,mvo_same_universe,PCAR3,8.587218179557434e-12
2015,mvo_same_universe,PDGR3,2.8918451893758656e-12
2015,mvo_same_universe,PDTC3,1.0133006819203467e-11
2015,mvo_same_universe,PEAB3,7.864681506667105e-12
2015,mvo_same_universe,PEAB4,8.318520153007823e-12
2015,mvo_same_universe,PETR3,3.42795199420656e-12
2015,mvo_same_universe,PETR4,3.507616514422027e-12
2015,mvo_same_universe,PFRM3,3.1887249789675555e-12
2015,mvo_same_universe,PINE3,7.878070382259836e-12
2015,mvo_same_universe,PINE4,5.05141245947429e-12
2015,mvo_same_universe,PLAS3,3.738709073395973e-12
2015,mvo_same_universe,PNVL3,1.1790907639622502e-11
2015,mvo_same_universe,POMO3,4.285242050592625e-12
2015,mvo_same_universe,POMO4,3.843394040138234e-12
2015,mvo_same_universe,POSI3,4.1633228510299825e-12
2015,mvo_same_universe,PRIO3,3.431677057854196e-12
2015,mvo_same_universe,PSSA3,8.782987365696232e-12
2015,mvo_same_universe,PTBL3,7.257194194435242e-12
2015,mvo_same_universe,QUAL3,1.1004458569494087e-11
2015,mvo_same_universe,RADL3,0.10981452501742352
2015,mvo_same_universe,RANI3,9.514141326641462e-12
2015,mvo_same_universe,RAPT3,3.392537423518558e-12
2015,mvo_same_universe,RAPT4,3.2551745657060943e-12
2015,mvo_same_universe,RCSL3,5.0327343951246534e-12
2015,mvo_same_universe,RCSL4,0.017620803273416478
2015,mvo_same_universe,REDE3,4.455883256843296e-12
2015,mvo_same_universe,RENT3,6.493604267759168e-12
2015,mvo_same_universe,RNEW3,7.99120020959526e-12
2015,mvo_same_universe,ROMI3,3.2215431912009267e-12
2015,mvo_same_universe,RPAD3,4.5197076993990365e-12
2015,mvo_same_universe,RPAD5,5.378550959824247e-12
2015,mvo_same_universe,RPAD6,4.160901027041761e-12
2015,mvo_same_universe,RPMG3,9.659210745723774e-12
2015,mvo_same_universe,RSID3,2.32030798366128e-12
2015,mvo_same_universe,RSUL4,4.533195568499522e-12
2015,mvo_same_universe,SANB3,1.3243755349644408e-11
2015,mvo_same_universe,SANB4,8.073760590197382e-12
2015,mvo_same_universe,SAPR3,7.632739753020153e-12
2015,mvo_same_universe,SAPR4,6.487150621268016e-12
2015,mvo_same_universe,SBSP3,3.8465085756016195e-12
2015,mvo_same_universe,SCAR3,5.590217684740483e-12
2015,mvo_same_universe,SEER3,1.0992465030761493e-11
2015,mvo_same_universe,SHOW3,3.2776307902445018e-12
2015,mvo_same_universe,SHUL4,3.4331877958548144e-12
2015,mvo_same_universe,SLCE3,4.229171068808079e-12
2015,mvo_same_universe,SLED3,4.162945800442476e-12
2015,mvo_same_universe,SLED4,2.174541159151486e-12
2015,mvo_same_universe,SMTO3,1.21113874613288e-11
2015,mvo_same_universe,SNSY3,3.0726766525076658e-12
2015,mvo_same_universe,SNSY5,6.781856144817493e-12
2015,mvo_same_universe,SOND5,1.2944616563335199e-11
2015,mvo_same_universe,SUZB3,7.187438049251142e-12
2015,mvo_same_universe,SYNE3,3.925361241687433e-12
2015,mvo_same_universe,TAEE3,7.94750871523282e-12
2015,mvo_same_universe,TASA3,2.627120513242891e-12
2015,mvo_same_universe,TASA4,2.0317918147787748e-12
2015,mvo_same_universe,TCSA3,2.8046926202856846e-12
2015,mvo_same_universe,TECN3,3.1917142819703012e-12
2015,mvo_same_universe,TEKA3,0.007795145597664279
2015,mvo_same_universe,TEKA4,5.509359731033509e-12
2015,mvo_same_universe,TELB3,3.313951429524792e-12
2015,mvo_same_universe,TELB4,2.9592463206172694e-12
2015,mvo_same_universe,TEND3,7.131076883674173e-12
2015,mvo_same_universe,TGMA3,5.564052946076015e-12
2015,mvo_same_universe,TOTS3,7.020162506696994e-12
2015,mvo_same_universe,TPIS3,5.259767368772415e-12
2015,mvo_same_universe,TRIS3,5.552730448152152e-12
2015,mvo_same_universe,TXRX4,0.049376162595654256
2015,mvo_same_universe,UCAS3,2.81877448409541e-12
2015,mvo_same_universe,UGPA3,5.209279147330175e-12
2015,mvo_same_universe,UNIP3,8.114220981379044e-12
2015,mvo_same_universe,UNIP5,1.801069967966264e-11
2015,mvo_same_universe,UNIP6,6.159261490684144e-12
