decision_date,ticker,ticker_raw,asset_class,issuer_name,specification,isin,observed_at,close_price_brl,average_daily_value_brl,trading_days,trade_count,quantity,source,universe_year
2013-01-02,DIVO11.SA,DIVO11,etf,IT NOW IDIV,CI,BRDIVOCTF002,2013-01-02,36.13,784255.3816666666,60,78,2430,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,BRAX11.SA,BRAX11,etf,ISHARES BRAX,CI,BRBRAXCTF002,2013-01-02,44.57,470743.52093023254,43,4,108010,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,FIND11.SA,FIND11,etf,IT NOW IFNC,CI,BRFINDCTF007,2013-01-02,40.24,113104.8075,40,3,110,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,ISUS11.SA,ISUS11,etf,IT NOW ISE,CI,BRISUSCTF003,2013-01-02,24.54,93088.11111111111,54,3,100,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,CSMO11.SA,CSMO11,etf,ISHARES CSMO,CI,BRCSMOCTF002,2013-01-02,47.57,63828.80175438597,57,15,2440,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,FNAM11.SA,FNAM11,etf,FINAM,CI *,BRFNAMCTF013,2013-01-02,0.07,45663.311499999996,60,12,582551000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,MOBI11.SA,MOBI11,etf,ISHARES MOBI,CI,BRMOBICTF005,2013-01-02,18.43,18771.1,52,5,510,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,UTIP11.SA,UTIP11,etf,ISHARES UTIP,CI,BRUTIPCTF007,2013-01-02,23.17,13858.563829787234,47,1,40,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,FSRF11.SA,FSRF11,etf,FISET FL REF,CI,BRFSRFCTF010,2013-01-02,0.12,8319.18918918919,37,2,9000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,MILA11.SA,MILA11,etf,ISHARES MILA,CI,BRMILACTF003,2013-01-02,48.77,2965.6555555555556,27,2,20,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,MATB11.SA,MATB11,etf,IT NOW IMAT,CI,BRMATBCTF001,2013-01-02,19.87,2269.0176470588235,51,4,160,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,BBPO11.SA,BBPO11,fii,FII BB PRGII,CI  ER,BRBBPOCTF003,2013-01-02,119.65,46126634.781666666,12,1871,59332,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,BRCR11.SA,BRCR11,fii,FII BC FUND,CI,BRBRCRCTF000,2013-01-02,156.5,2255771.9328333335,60,139,13846,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,KNRI11.SA,KNRI11,fii,FII KINEA,CI  ER,BRKNRICTF007,2013-01-02,1785.0,1891097.3673333332,60,42,548,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,HGRE11.SA,HGRE11,fii,FII HG REAL,CI  ER,BRHGRECTF006,2013-01-02,1795.0,1340792.0575,60,11,79,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,XTED11.SA,XTED11,fii,FII TRXE COR,CI,BRXTEDCTF006,2013-01-02,103.7,1325643.619032258,31,108,4925,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,BCFF11B.SA,BCFF11B,fii,FII BC FFII,CI      MB,BRBCFFCTF000,2013-01-02,140.15,1283184.0178333335,60,113,4352,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,CEOC11B.SA,CEOC11B,fii,FII CEO CCP,CI      MB,BRCEOCCTF003,2013-01-02,105.0,1194843.4957142856,14,38,2631,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,RNGO11.SA,RNGO11,fii,FII RIONEGRO,CI  ER,BRRNGOCTF003,2013-01-02,105.99,1055321.131,60,56,4449,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,HGBS11.SA,HGBS11,fii,FII CSHGSHOP,CI  ER,BRHGBSCTF000,2013-01-02,2200.0,999322.2491666668,60,29,307,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,MXRF11.SA,MXRF11,fii,FII MAXI REN,CI  I22,BRMXRFCTF008,2013-01-02,115.0,807482.1646666668,60,121,5592,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,SDIL11.SA,SDIL11,fii,FII SDI LOG,CI  ER,BRSDILCTF004,2013-01-02,106.0,775909.0457142858,28,19,1672,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,FVBI11B.SA,FVBI11B,fii,FII VBI 4440,CI  ER  MB,BRFVBICTF004,2013-01-02,112.5,643938.4894999999,60,18,1563,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,XPGA11.SA,XPGA11,fii,FII XP GAIA,CI  ER,BRXPGACTF005,2013-01-02,113.4,602590.378,60,50,1860,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,RBVO11.SA,RBVO11,fii,FII RIOBCRI2,CI,BRRBVOCTF007,2013-01-02,101.3,558895.225,4,35,2495,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,AGCX11.SA,AGCX11,fii,FII AG CAIXA,CI  ER,BRAGCXCTF003,2013-01-02,1140.0,520829.44533333334,30,22,482,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,EDGA11B.SA,EDGA11B,fii,FII GALERIA,CI  ER  MB,BREDGACTF001,2013-01-02,103.75,491607.44299999997,60,11,1266,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,KNCR11.SA,KNCR11,fii,FII KINEA RI,CI  ER,BRKNCRCTF000,2013-01-02,1050.0,477766.79848484846,33,15,161,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,JRDM11B.SA,JRDM11B,fii,FII SHOPJSUL,CI      MB,BRJRDMCTF002,2013-01-02,106.81,412032.9748214286,56,8,300,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,AEFI11.SA,AEFI11,fii,FII AESAPAR,CI  ER,BRAEFICTF002,2013-01-02,119.69,342329.4985,60,29,671,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,CNES11B.SA,CNES11B,fii,FII CENESP,CI  ER  MB,BRCNESCTF001,2013-01-02,133.9,318941.13440677966,59,15,813,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,FEXC11B.SA,FEXC11B,fii,FII EXCELLEN,CI      MB,BRFEXCCTF007,2013-01-02,133.0,316218.9118333334,60,24,920,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,JSRE11.SA,JSRE11,fii,FII JS REAL,CI  ER,BRJSRECTF007,2013-01-02,1149.0,292168.3846153846,52,1,4,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,HTMX11B.SA,HTMX11B,fii,FII HOTEL MX,CI  ERA MB,BRHTMXCTF000,2013-01-02,350.0,235286.155,60,40,670,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,GWIC11.SA,GWIC11,fii,FII GWI LOG,CI,BRGWICCTF008,2013-01-02,198.0,223274.83977272725,44,15,1287,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,BBVJ11.SA,BBVJ11,fii,FII C JARDIM,CI  ER,BRBBVJCTF001,2013-01-02,115.0,217262.19883333333,60,136,3090,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,HGLG11.SA,HGLG11,fii,FII CSHG LOG,CI  ER,BRHGLGCTF004,2013-01-02,1280.0,185524.134,50,4,7,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,BBFI11B.SA,BBFI11B,fii,FII BB PROGR,CI  ER  MB,BRBBFICTF006,2013-01-02,4500.0,176654.47084745762,59,18,79,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,FAMB11B.SA,FAMB11B,fii,FII ALMIRANT,CI  ER  MB,BRFAMBCTF018,2013-01-02,5500.0,175606.94,45,1,3,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,VLOL11.SA,VLOL11,fii,FII OLIMPIA,CI  ER,BRVLOLCTF009,2013-01-02,104.93,160355.26033333334,60,15,861,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,PRSV11.SA,PRSV11,fii,FII P VARGAS,CI,BRPRSVCTF008,2013-01-02,1460.0,155927.37283333333,60,14,96,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,WPLZ11B.SA,WPLZ11B,fii,FII W PLAZA,CI      MB,BRWPLZCTF004,2013-01-02,80.9,146440.39283333335,60,11,692,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,FLRP11B.SA,FLRP11B,fii,FII FLORIPA,CI  ER  MB,BRFLRPCTF006,2013-01-02,935.0,136700.61933333334,60,8,50,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,PQDP11.SA,PQDP11,fii,FII D PEDRO,CI  ER,BRPQDPCTF004,2013-01-02,1543.0,132152.66789473683,57,2,6,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,TRXL11.SA,TRXL11,fii,FII TRX LOG,CI  ER,BRTRXLCTF001,2013-01-02,118.5,124478.94516666667,60,17,544,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,ONEF11.SA,ONEF11,fii,FII THE ONE,CI,BRONEFCTF003,2013-01-02,1092.0,120467.61466666666,60,13,140,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,BBRC11.SA,BBRC11,fii,FII BB CORP,CI  ER,BRBBRCCTF004,2013-01-02,113.5,118976.01583333334,60,11,906,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,FCFL11B.SA,FCFL11B,fii,FII CAMPUSFL,CI      MB,BRFCFLCTF009,2013-01-02,1220.0,114168.23413793104,58,3,14,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,VRTA11.SA,VRTA11,fii,FII FATOR VE,CI  ER,BRVRTACTF008,2013-01-02,119.61,111923.07266666666,60,112,6765,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,ALMI11B.SA,ALMI11B,fii,FII TORRE AL,CI  ER  MB,BRALMICTF003,2013-01-02,3770.0,110627.76052631579,57,1,2,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,NSLU11B.SA,NSLU11B,fii,FII LOURDES,CI  ER  MB,BRNSLUCTF008,2013-01-02,197.0,100918.92931034483,58,12,148,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,HGJH11.SA,HGJH11,fii,FII CSHGJHSF,CI  ER,BRHGJHCTF006,2013-01-02,1490.0,97099.36319148936,47,7,44,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,CSBC11.SA,CSBC11,fii,FII CSHG BC,CI  ER,BRCSBCCTF000,2013-01-02,1244.0,92215.16413793103,58,4,8,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,FFCI11.SA,FFCI11,fii,FII RIOB RC,CI  ER,BRFFCICTF005,2013-01-02,1.99,89616.68966666666,60,17,25159,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,MAXR11B.SA,MAXR11B,fii,FII MAX RET,CI      MB,BRMAXRCTF009,2013-01-02,1227.0,87084.8395652174,46,6,27,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,RDES11.SA,RDES11,fii,FII RD ESCRI,CI  ER,BRRDESCTF000,2013-01-02,118.92,82963.3025,60,4,25,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,THRA11B.SA,THRA11B,fii,FII BM THERA,CI      MB,BRTHRACTF007,2013-01-02,107.0,70644.99116666666,60,5,131,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,RBRD11.SA,RBRD11,fii,FII RB II,CI  ER,BRRBRDCTF008,2013-01-02,76.85,61780.54456140351,57,1,16,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,CXTL11.SA,CXTL11,fii,FII CX TRX,CI  ER,BRCXTLCTF003,2013-01-02,1002.0,56416.61853658536,41,8,31,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,FPAB11.SA,FPAB11,fii,FII A BRANCA,CI  ER,BRFPABCTF011,2013-01-02,439.0,46263.401304347826,46,2,26,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,TRNT11B.SA,TRNT11B,fii,FII TORRE NO,CI      MB,BRTRNTCTF013,2013-01-02,259.0,44374.56,34,3,297,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,PLRI11.SA,PLRI11,fii,FII POLO I,CI  ER,BRPLRICTF000,2013-01-02,159.0,33804.719122807015,57,12,274,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,FAED11B.SA,FAED11B,fii,FII ANH EDUC,CI      MB,BRFAEDCTF003,2013-01-02,159.5,33104.11724137931,58,3,49,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,RBPR11.SA,RBPR11,fii,FII RBPRIME1,CI  ERA,BRRBPRCTF002,2013-01-02,65.5,27860.528103448272,58,3,1895,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,SHPH11.SA,SHPH11,fii,FII HIGIENOP,CI,BRSHPHCTF008,2013-01-02,642.0,26621.871785714287,56,2,5,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,FIIP11B.SA,FIIP11B,fii,FII RB CAP I,CI  ER  MB,BRFIIPCTF001,2013-01-02,170.0,26017.80083333333,48,6,283,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,MSHP11.SA,MSHP11,fii,FII LARGO 13,CI,BRMSHPCTF008,2013-01-02,590.0,25302.736382978725,47,2,30,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,RNDP11.SA,RNDP11,fii,FII BB R PAP,CI  ER,BRRNDPCTF007,2013-01-02,870.03,24231.396315789472,38,3,23,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,HCRI11B.SA,HCRI11B,fii,FII CRIANCA,CI      MB,BRHCRICTF006,2013-01-02,303.0,23867.827906976745,43,11,142,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,FLMA11.SA,FLMA11,fii,FII S F LIMA,CI,BRFLMACTF009,2013-01-02,2.1,22494.6175,60,13,31152,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,EURO11.SA,EURO11,fii,FII EUROPAR,CI  ER,BREUROCTF011,2013-01-02,242.0,21074.30392857143,56,5,86,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,BNFS11.SA,BNFS11,fii,FII BANRISUL,CI  ER,BRBNFSCTF000,2013-01-02,112.0,9198.049777777778,45,3,67,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,RBAG11.SA,RBAG11,fii,FII RB AGRE,CI  01,BRRBAGCTF007,2013-01-02,26.7,8031.338611111111,36,2,58,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,FMOF11.SA,FMOF11,fii,FII MEMORIAL,CI  ER,BRFMOFCTF010,2013-01-02,225.0,7802.415918367347,49,4,62,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,MMXM11.SA,MMXM11,other,MMX MINER,TPR     NM,BRMMXMTRV000,2013-01-02,3.48,3714262.433333333,60,130,228400,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,MMXM1.SA,MMXM1,other,MMX MINER,DIR ORD NM,BRMMXMD04OR1,2013-01-02,0.47,1067150.4705882352,17,960,4459900,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,RJCP11.SA,RJCP11,other,RJCP EQUITY,BNS ORD,BRRJCPN01OR8,2013-01-02,0.01,12864.0,1,9,1286400,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
