decision_date,ticker,ticker_raw,asset_class,issuer_name,specification,isin,observed_at,close_price_brl,average_daily_value_brl,trading_days,trade_count,quantity,source,universe_year
2020-01-02,OUFF11.SA,OUFF11,fii,FII OURI FOF,CI,BROUFFCTF005,2020-01-02,106.0,141280.50457627117,59,22,226,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,IBFF11.SA,IBFF11,fii,FII FOF BREI,CI,BRIBFFCTF007,2020-01-02,102.39,126747.09574074074,54,141,5875,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,FLRP11.SA,FLRP11,fii,FII FLORIPA,CI  ER,BRFLRPCTF006,2020-01-02,1750.0,120565.40423728815,59,8,28,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,OUCY11.SA,OUCY11,fii,FII OURICYRE,CI,BROUCYCTF003,2020-01-02,103.0,120138.80316666668,60,58,1246,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,KNRE11.SA,KNRE11,fii,FII KII REAL,CI,BRKNRECTF006,2020-01-02,6.53,118333.09633333333,60,294,18098,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,DOMC11.SA,DOMC11,fii,FII DOMO,CI,BRDOMCCTF004,2020-01-02,590.0,116156.10241379311,58,4,15,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,ARRI11.SA,ARRI11,fii,FII ATRIO,CI  ER,BRARRICTF009,2020-01-02,108.0,107046.60606060606,33,46,979,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,CXRI11.SA,CXRI11,fii,FII CX RBRAV,CI,BRCXRICTF003,2020-01-02,1579.0,101753.6325,60,24,65,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,XPHT11.SA,XPHT11,fii,FII XP HOT,CI  ER,BRXPHTCTF003,2020-01-02,106.0,99013.822,60,70,1835,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,RBFF11.SA,RBFF11,fii,FII RIOB FF,CI  ER,BRRBFFCTF008,2020-01-02,114.0,98036.388,60,132,3520,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,RDPD11.SA,RDPD11,fii,FII BB PAPII,CI  ER,BRRDPDCTF008,2020-01-02,87.0,96125.70729166667,48,15,916,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,CXCE11B.SA,CXCE11B,fii,FII CX CEDAE,CI  ER  MB,BRCXCECTF004,2020-01-02,2820.0,93072.45966666666,60,9,19,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,CRFF11.SA,CRFF11,fii,FII CX RBRA2,CI,BRCRFFCTF006,2020-01-02,108.03,76953.06586206896,58,51,1645,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,BNFS11.SA,BNFS11,fii,FII BANRISUL,CI  ER,BRBNFSCTF000,2020-01-02,132.49,72949.44133333334,60,97,2125,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,RCFA11.SA,RCFA11,fii,FII GP RCFA,CI,BRRCFACTF007,2020-01-02,2.86,71994.488,60,92,6718,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,CNES11.SA,CNES11,fii,FII CENESP,CI  ER,BRCNESCTF001,2020-01-02,93.63,70527.14383333334,60,95,1291,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,TRNT11.SA,TRNT11,fii,FII TORRE NO,CI,BRTRNTCTF013,2020-01-02,228.0,68788.67294117648,51,5,151,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,EURO11.SA,EURO11,fii,FII EUROPAR,CI  ER,BREUROCTF011,2020-01-02,215.0,68593.1605,60,32,403,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,HCRI11.SA,HCRI11,fii,FII CRIANCA,CI,BRHCRICTF006,2020-01-02,495.0,67331.13716666667,60,37,162,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,RBGS11.SA,RBGS11,fii,FII RB GSB I,CI  ER,BRRBGSCTF009,2020-01-02,67.3,64562.274,60,73,1173,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,RDES11.SA,RDES11,fii,FII RD ESCRI,CI  ER,BRRDESCTF000,2020-01-02,67.01,62103.4845,60,76,666,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,FPAB11.SA,FPAB11,fii,FII A BRANCA,CI  ER,BRFPABCTF011,2020-01-02,404.0,62040.066249999996,56,3,5,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,DMAC11.SA,DMAC11,fii,FII MAC,CI,BRDMACCTF003,2020-01-02,578.02,61029.714827586206,58,17,91,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,HPDP11.SA,HPDP11,fii,FII HEDGE RE,CI  ER,BRHPDPCTF003,2020-01-02,120.0,58891.833333333336,3,6,50,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,PLRI11.SA,PLRI11,fii,FII POLO I,CI  EA,BRPLRICTF000,2020-01-02,57.0,52111.48583333333,60,31,1084,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,GSFI11.SA,GSFI11,fii,FII GENERAL,CI,BRGSFICTF009,2020-01-02,4.9,51202.6555,60,129,5039,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,WPLZ11.SA,WPLZ11,fii,FII W PLAZA,CI  ER,BRWPLZCTF004,2020-01-02,108.0,51018.68933333333,60,49,687,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,CTXT11.SA,CTXT11,fii,FII C TEXTIL,CI  ER,BRCTXTCTF014,2020-01-02,58.8,47261.665,60,113,1442,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,EDFO11B.SA,EDFO11B,fii,FII OURINVES,CI  ER  MB,BREDFOCTF004,2020-01-02,274.46,42471.74152542373,59,8,18,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,PRSV11.SA,PRSV11,fii,FII P VARGAS,CI,BRPRSVCTF008,2020-01-02,440.0,33688.384464285715,56,6,36,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,REIT11.SA,REIT11,fii,FII REIT RIV,CI  ERA,BRREITCTF007,2020-01-02,1263.6,32137.004,15,2,3,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,RBVO11.SA,RBVO11,fii,FII RIOBCRI2,CI  ER,BRRBVOCTF007,2020-01-02,32.2,31401.379833333332,60,54,2283,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,RBRY11.SA,RBRY11,fii,FII RBR PCRI,CI  ES,BRRBRYCTF004,2020-01-02,115.0,30724.8456,25,14,971,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,RBCO11.SA,RBCO11,fii,FII R INCOME,CI  ER,BRRBCOCTF007,2020-01-02,109.35,29179.16681818182,44,20,748,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,FIVN11.SA,FIVN11,fii,FII VIDANOVA,CI,BRFIVNCTF009,2020-01-02,6.7,27149.459,60,85,734,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,SCPF11.SA,SCPF11,fii,FII SCP,CI,BRSCPFCTF003,2020-01-02,14.17,26177.841166666665,60,204,4695,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,ATSA11.SA,ATSA11,fii,FII HATRIUM,CI  ER,BRATSACTF000,2020-01-02,138.0,24504.620851063828,47,8,65,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,NVHO11.SA,NVHO11,fii,FII NOVOHORI,CI  ER,BRNVHOCTF003,2020-01-02,13.02,23976.460333333336,60,76,1751,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,YCHY11.SA,YCHY11,fii,FII YAGUARA,CI,BRYCHYCTF009,2020-01-02,1175.0,23523.907692307697,26,4,20,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,RBDS11.SA,RBDS11,fii,FII RBRESID2,CI,BRRBDSCTF006,2020-01-02,78.75,19047.142333333333,60,49,329,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,CXTL11.SA,CXTL11,fii,FII CX TRX,CI  ER,BRCXTLCTF003,2020-01-02,384.57,12962.688857142857,35,4,5,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,VOTS11.SA,VOTS11,fii,FII V MASTER,CI  ER,BRVOTSCTF007,2020-01-02,87.99,11856.442962962963,54,43,611,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,HUSC11.SA,HUSC11,fii,FII H UNIMED,CI,BRHUSCCTF009,2020-01-02,159.9,7284.757843137256,51,49,305,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,RBCB11.SA,RBCB11,fii,FII RIOBRCIB,CI,BRRBCBCTF004,2020-01-02,24.0,6504.370517241379,58,6,23,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,KINP11.SA,KINP11,fii,FII EV KINEA,CI  ER,BRKINPCTF001,2020-01-02,13.8,5826.0675,36,2,17,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,WTSP11B.SA,WTSP11B,fii,FII WTC SP,CI      MB,BRWTSPCTF002,2020-01-02,71.0,3625.2989743589746,39,3,375,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,FMOF11.SA,FMOF11,fii,FII MEMORIAL,CI  ER,BRFMOFCTF010,2020-01-02,119.5,3091.9202083333334,48,5,24,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,PABY11.SA,PABY11,fii,FII PANAMBY,CI,BRPABYCTF012,2020-01-02,26.73,2236.033103448276,58,36,51,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,BEEF11.SA,BEEF11,other,MINERVA,BNS ORD NM,BRBEEFN02OR8,2020-01-02,6.8,3739021.183333333,60,113,69800,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,DMMO11.SA,DMMO11,other,DOMMO,BNS ORD,BRDMMON01OR4,2020-01-02,0.43,445846.9166666667,60,97,78700,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,MMXM11.SA,MMXM11,other,MMX MINER,TPR     NM,BRMMXMTRV000,2020-01-02,0.82,174854.86666666667,60,374,262000,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,TASA13.SA,TASA13,other,TAURUS ARMAS,BNS PRE N2,BRTASAN01PR8,2020-01-02,1.32,61404.25,32,85,82900,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,TASA15.SA,TASA15,other,TAURUS ARMAS,BNS PRE N2,BRTASAN03PR4,2020-01-02,0.99,39660.59375,32,89,86200,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,PSVM11.SA,PSVM11,other,PORTO VM,TPR,BRPSVMTRV004,2020-01-02,2.62,26476.462962962964,54,7,1200,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,TESA12.SA,TESA12,other,TERRA SANTA,BNS ORD NM,BRTESAN01OR3,2020-01-02,9.2,22070.509433962263,53,9,3500,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,TASA17.SA,TASA17,other,TAURUS ARMAS,BNS PRE N2,BRTASAN02PR6,2020-01-02,0.98,11754.84375,32,25,6300,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
