decision_date,ticker,ticker_raw,asset_class,issuer_name,specification,isin,observed_at,close_price_brl,average_daily_value_brl,trading_days,trade_count,quantity,source,universe_year
2015-01-02,DAGB33.SA,DAGB33,bdr,DUFRY AG,DR3,BRDAGBBDR008,2015-01-02,400.0,12944248.822333334,60,601,15431,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,CPTS11B.SA,CPTS11B,fii,FII CAPI SEC,CI  ER  MB,BRCPTSCTF004,2015-01-02,100.5,186104.76249999998,48,1,1,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,BBFI11B.SA,BBFI11B,fii,FII BB PROGR,CI  ER  MB,BRBBFICTF006,2015-01-02,2569.99,173638.7120338983,59,8,57,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,JRDM11B.SA,JRDM11B,fii,FII SHOPJSUL,CI      MB,BRJRDMCTF002,2015-01-02,70.23,166344.4841666667,60,14,222,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,FVBI11B.SA,FVBI11B,fii,FII VBI 4440,CI  ER  MB,BRFVBICTF004,2015-01-02,62.0,153742.48616666667,60,4,94,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,FEXC11B.SA,FEXC11B,fii,FII EXCELLEN,CI      MB,BRFEXCCTF007,2015-01-02,91.5,141477.90966666667,60,27,1833,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,SDIL11.SA,SDIL11,fii,FII SDI LOG,CI  ER,BRSDILCTF004,2015-01-02,78.2,136436.9175,60,3,40,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,CEOC11B.SA,CEOC11B,fii,FII CEO CCP,CI      MB,BRCEOCCTF003,2015-01-02,41.75,134651.93683333334,60,48,2501,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,AGCX11.SA,AGCX11,fii,FII AG CAIXA,CI  ER,BRAGCXCTF003,2015-01-02,930.0,128667.55450000001,60,28,278,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,SPTW11.SA,SPTW11,fii,FII SP DOWNT,CI  ER,BRSPTWCTF002,2015-01-02,73.49,119315.86133333333,60,13,110,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,PRSV11.SA,PRSV11,fii,FII P VARGAS,CI,BRPRSVCTF008,2015-01-02,676.0,117359.89483333334,60,6,25,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,VLOL11.SA,VLOL11,fii,FII OLIMPIA,CI  ER,BRVLOLCTF009,2015-01-02,52.3,112930.018,60,14,551,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,HTMX11B.SA,HTMX11B,fii,FII HOTEL MX,CI  ERA MB,BRHTMXCTF000,2015-01-02,138.5,111292.74733333333,60,13,207,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,PLRI11.SA,PLRI11,fii,FII POLO I,CI  ER,BRPLRICTF000,2015-01-02,105.0,108596.59136363637,22,1,1,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,PQDP11.SA,PQDP11,fii,FII D PEDRO,CI  ER,BRPQDPCTF004,2015-01-02,1270.0,108257.89050847458,59,2,3,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,AEFI11.SA,AEFI11,fii,FII AESAPAR,CI  ER,BRAEFICTF002,2015-01-02,104.0,105742.08783333332,60,13,309,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,XTED11.SA,XTED11,fii,FII TRXE COR,CI  ER,BRXTEDCTF006,2015-01-02,54.4,104367.01733333334,60,5,135,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,TRXL11.SA,TRXL11,fii,FII TRX LOG,CI,BRTRXLCTF001,2015-01-02,92.1,101439.2645,60,4,178,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,FIGS11.SA,FIGS11,fii,FII GEN SHOP,CI  ER,BRFIGSCTF009,2015-01-02,74.0,100492.57816666667,60,44,2176,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,FFCI11.SA,FFCI11,fii,FII RIOB RC,CI,BRFFCICTF005,2015-01-02,1.55,93316.25883333334,60,47,20817,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,BBVJ11.SA,BBVJ11,fii,FII C JARDIM,CI  ER,BRBBVJCTF001,2015-01-02,54.99,92168.95416666666,60,7,252,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,VRTA11.SA,VRTA11,fii,FII FATOR VE,CI  ER,BRVRTACTF008,2015-01-02,110.0,89355.75016666666,60,14,210,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,THRA11B.SA,THRA11B,fii,FII BM THERA,CI      MB,BRTHRACTF007,2015-01-02,55.6,79700.81677966102,59,3,8,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,NSLU11B.SA,NSLU11B,fii,FII LOURDES,CI  ER  MB,BRNSLUCTF008,2015-01-02,170.0,76709.5665,60,5,80,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,RBGS11.SA,RBGS11,fii,FII RB GSB I,CI  ER,BRRBGSCTF009,2015-01-02,54.01,73378.07866666667,60,17,460,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,MBRF11.SA,MBRF11,fii,FII MERC BR,CI,BRMBRFCTF004,2015-01-02,1110.0,71600.16982456141,57,2,14,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,BMLC11B.SA,BMLC11B,fii,FII BMBRC LC,CI      MB,BRBMLCCTF004,2015-01-02,95.0,68167.07771929825,57,5,125,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,HGCR11.SA,HGCR11,fii,FII CSHG CRI,CI  ER,BRHGCRCTF000,2015-01-02,920.0,66985.05481481481,54,5,20,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,FIIP11B.SA,FIIP11B,fii,FII RB CAP I,CI  ER  MB,BRFIIPCTF001,2015-01-02,152.75,66109.95216666667,60,2,10,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,FAED11B.SA,FAED11B,fii,FII ANH EDUC,CI      MB,BRFAEDCTF003,2015-01-02,146.3,62377.132033898306,59,2,7,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,BBRC11.SA,BBRC11,fii,FII BB CORP,CI  ER,BRBBRCCTF004,2015-01-02,89.99,60285.3685,60,1,7,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,RNDP11.SA,RNDP11,fii,FII BB R PAP,CI  ER,BRRNDPCTF007,2015-01-02,912.0,58537.29390243902,41,1,1,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,CBOP11.SA,CBOP11,fii,FII C BRANCO,CI  ER,BRCBOPCTF001,2015-01-02,694.0,52729.53636363636,55,4,4,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,RBVO11.SA,RBVO11,fii,FII RIOBCRI2,CI,BRRBVOCTF007,2015-01-02,84.5,40813.840000000004,55,6,250,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,MAXR11B.SA,MAXR11B,fii,FII MAX RET,CI      MB,BRMAXRCTF009,2015-01-02,1116.01,40117.898305084746,59,1,10,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,WPLZ11B.SA,WPLZ11B,fii,FII W PLAZA,CI      MB,BRWPLZCTF004,2015-01-02,57.5,39637.49518518519,54,2,51,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,SHPH11.SA,SHPH11,fii,FII HIGIENOP,CI,BRSHPHCTF008,2015-01-02,549.0,38784.8085106383,47,2,19,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,RBBV11.SA,RBBV11,fii,FII JHSF FBV,CI,BRRBBVCTF004,2015-01-02,63.5,38760.31078947368,38,2,45,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,FLRP11B.SA,FLRP11B,fii,FII FLORIPA,CI  ER  MB,BRFLRPCTF006,2015-01-02,550.0,38108.211698113206,53,2,20,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,EURO11.SA,EURO11,fii,FII EUROPAR,CI  ER,BREUROCTF011,2015-01-02,185.0,37708.33929824561,57,1,2,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,RBDS11.SA,RBDS11,fii,FII RBRESID2,CI  ERA,BRRBDSCTF006,2015-01-02,1120.0,35746.602333333336,30,2,20,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,RBRD11.SA,RBRD11,fii,FII RB II,CI  ER,BRRBRDCTF008,2015-01-02,67.48,33797.413157894734,57,5,25,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,DOMC11.SA,DOMC11,fii,FII DOMO,CI,BRDOMCCTF004,2015-01-02,677.0,31890.21962962963,27,1,20,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,CNES11B.SA,CNES11B,fii,FII CENESP,CI  ER  MB,BRCNESCTF001,2015-01-02,104.0,29129.857586206897,58,10,117,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,CXCE11B.SA,CXCE11B,fii,FII CX CEDAE,CI  ER  MB,BRCXCECTF004,2015-01-02,1719.0,23917.60685714286,35,1,1,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,GWIR11.SA,GWIR11,fii,FII GWI RI,CIA ER,BRGWIRCTF006,2015-01-02,287.95,21193.12,60,1,1,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,FLMA11.SA,FLMA11,fii,FII S F LIMA,CI,BRFLMACTF009,2015-01-02,2.0,19304.105833333335,60,3,140,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,FIXX11.SA,FIXX11,fii,FII FATORFIX,CI  ER,BRFIXXCTF004,2015-01-02,71.0,18785.922678571427,56,4,206,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,FPAB11.SA,FPAB11,fii,FII A BRANCA,CI  ER,BRFPABCTF011,2015-01-02,309.96,18447.182857142856,49,6,22,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,HCRI11B.SA,HCRI11B,fii,FII CRIANCA,CI      MB,BRHCRICTF006,2015-01-02,212.0,18414.291914893616,47,3,10,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,MFII11.SA,MFII11,fii,FII MERITO I,CI  ER,BRMFIICTF008,2015-01-02,102.0,18004.69306122449,49,2,41,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,RBPD11.SA,RBPD11,fii,FII RBPRIME2,CI  ERA,BRRBPDCTF002,2015-01-02,32.0,16596.307727272728,44,2,600,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,ABCP11.SA,ABCP11,fii,FII ABC IMOB,CI  ER,BRABCPCTF000,2015-01-02,9.64,10014.420208333333,48,9,496,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,STFI11.SA,STFI11,fii,FII SANT 001,CI  ERA,BRSTFICTF002,2015-01-02,1834.3,5440.166363636364,11,1,1,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,GWIC11.SA,GWIC11,fii,FII GWI LOG,CI,BRGWICCTF008,2015-01-02,189.9,2167.317288135593,59,1,1,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,MMXM11.SA,MMXM11,other,MMX MINER,TPR     NM,BRMMXMTRV000,2015-01-02,3.2,551823.4912280702,57,37,222900,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
2015-01-02,NUTR1.SA,NUTR1,other,NUTRIPLANT,DIR ORD MA,BRNUTRD01OR5,2015-01-02,0.01,9.0,1,3,800,B3 COTAHIST official annual file; last trading session 2015-01-02; 60-session average traded value,2015
