decision_date,ticker,ticker_raw,asset_class,issuer_name,specification,isin,observed_at,close_price_brl,average_daily_value_brl,trading_days,trade_count,quantity,source,universe_year
2023-01-02,XPBR31.SA,XPBR31,bdr,XP INC,DR1,BRXPBRBDR001,2023-01-02,75.61,81388567.96483333,60,8171,452524,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,BEEF3.SA,BEEF3,equity,MINERVA,ON      NM,BRBEEFACNOR6,2023-01-02,12.7,91955998.51666667,60,15377,4190300,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,LWSA3.SA,LWSA3,equity,LOCAWEB,ON      NM,BRLWSAACNOR8,2023-01-02,6.42,88054771.76666667,60,14697,9261900,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,SOMA3.SA,SOMA3,equity,GRUPO SOMA,ON      NM,BRSOMAACNOR3,2023-01-02,9.25,85383728.13333334,60,14925,6504300,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,YDUQ3.SA,YDUQ3,equity,YDUQS PART,ON      NM,BRYDUQACNOR3,2023-01-02,9.79,75425026.18333334,60,24683,3892200,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,CPFE3.SA,CPFE3,equity,CPFL ENERGIA,ON      NM,BRCPFEACNOR0,2023-01-02,32.19,72401893.26666667,60,4964,915500,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,RECV3.SA,RECV3,equity,PETRORECSA,ON      NM,BRRECVACNOR3,2023-01-02,32.74,72076359.13333334,60,12818,1876100,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,EGIE3.SA,EGIE3,equity,ENGIE BRASIL,ON  EJ  NM,BREGIEACNOR9,2023-01-02,37.32,71774707.06666666,60,5818,927300,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,ENBR3.SA,ENBR3,equity,ENERGIAS BR,ON      NM,BRENBRACNOR2,2023-01-02,20.46,68605979.11666666,60,10595,3476500,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,ALPA4.SA,ALPA4,equity,ALPARGATAS,PN      N1,BRALPAACNPR7,2023-01-02,14.33,68286973.93333334,60,10534,2121600,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,SANB11.SA,SANB11,equity,SANTANDER BR,UNT,BRSANBCDAM13,2023-01-02,27.76,68007969.66666667,60,6045,883400,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,IGTI11.SA,IGTI11,equity,IGUATEMI S.A,UNT     N1,BRIGTICDAM16,2023-01-02,17.65,63921962.7,60,14506,2440400,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,SLCE3.SA,SLCE3,equity,SLC AGRICOLA,ON  EJ  NM,BRSLCEACNOR2,2023-01-02,45.94,56063583.516666666,60,4556,731200,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,VAMO3.SA,VAMO3,equity,VAMOS,ON  EJ  NM,BRVAMOACNOR7,2023-01-02,11.61,54668594.65,60,11086,2921000,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,SMTO3.SA,SMTO3,equity,SAO MARTINHO,ON      NM,BRSMTOACNOR3,2023-01-02,23.5,54204508.11666667,60,12656,3196600,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,RAIZ4.SA,RAIZ4,equity,RAIZEN,PN      N2,BRRAIZACNPR6,2023-01-02,3.54,53949084.833333336,60,15762,9470500,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,AURE3.SA,AURE3,equity,AUREN,ON      NM,BRAUREACNOR9,2023-01-02,14.48,52517846.68333333,60,5688,1018800,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,PCAR3.SA,PCAR3,equity,P.ACUCAR-CBD,ON      NM,BRPCARACNOR3,2023-01-02,16.11,52106413.28333333,60,6874,1905600,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,PSSA3.SA,PSSA3,equity,PORTO SEGURO,ON      NM,BRPSSAACNOR7,2023-01-02,22.64,51997677.333333336,60,10700,2282600,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,TRPL4.SA,TRPL4,equity,TRAN PAULIST,PN  EJ  N1,BRTRPLACNPR1,2023-01-02,22.78,50965675.71666667,60,6131,1613200,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,MDIA3.SA,MDIA3,equity,M.DIASBRANCO,ON      NM,BRMDIAACNOR7,2023-01-02,35.11,49701574.45,60,5884,1128000,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,FLRY3.SA,FLRY3,equity,FLEURY,ON      NM,BRFLRYACNOR5,2023-01-02,15.11,48654017.266666666,60,8969,1906800,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,IRBR3.SA,IRBR3,equity,IRBBRASIL RE,ON      NM,BRIRBRACNOR4,2023-01-02,0.87,48343362.46666667,60,13355,33286300,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,GMAT3.SA,GMAT3,equity,GRUPO MATEUS,ON      NM,BRGMATACNOR7,2023-01-02,6.07,46731021.016666666,60,14910,3633100,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,CASH3.SA,CASH3,equity,MELIUZ,ON      NM,BRCASHACNOR8,2023-01-02,1.22,44206074.36666667,60,16940,55790500,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,CBAV3.SA,CBAV3,equity,CBA,ON      NM,BRCBAVACNOR5,2023-01-02,10.9,42533875.95,60,7758,2445200,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,INTB3.SA,INTB3,equity,INTELBRAS,ON  EJ  NM,BRINTBACNOR9,2023-01-02,29.39,40827279.733333334,60,3709,555500,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,DIRR3.SA,DIRR3,equity,DIRECIONAL,ON      NM,BRDIRRACNOR0,2023-01-02,15.27,40156188.56666667,60,6865,1930400,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,MOVI3.SA,MOVI3,equity,MOVIDA,ON  EJ  NM,BRMOVIACNOR0,2023-01-02,7.18,39683427.5,60,9458,2873800,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,DXCO3.SA,DXCO3,equity,DEXCO,ON  EB  NM,BRDXCOACNOR8,2023-01-02,6.63,39477965.583333336,60,5512,1491800,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,STBP3.SA,STBP3,equity,SANTOS BRP,ON  EJ  NM,BRSTBPACNOR3,2023-01-02,7.47,37907500.666666664,60,6956,2272400,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,ALSO3.SA,ALSO3,equity,ALIANSCSONAE,ON      NM,BRALSOACNOR5,2023-01-02,16.28,36924444.983333334,60,8470,1984100,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,CMIN3.SA,CMIN3,equity,CSNMINERACAO,ON  EJ  N2,BRCMINACNOR2,2023-01-02,4.04,36728507.733333334,60,8121,4162100,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,EZTC3.SA,EZTC3,equity,EZTEC,ON      NM,BREZTCACNOR0,2023-01-02,12.88,34618630.9,60,7103,1772400,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,QUAL3.SA,QUAL3,equity,QUALICORP,ON      NM,BRQUALACNOR6,2023-01-02,5.52,33055244.8,60,7362,2868700,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,SIMH3.SA,SIMH3,equity,SIMPAR,ON  EJ  NM,BRSIMHACNOR0,2023-01-02,6.33,32507322.183333334,60,8580,2999600,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,SBFG3.SA,SBFG3,equity,GRUPO SBF,ON      NM,BRSBFGACNOR1,2023-01-02,11.91,31934525.166666668,60,4658,958900,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,VIVA3.SA,VIVA3,equity,VIVARA S.A.,ON      NM,BRVIVAACNOR0,2023-01-02,20.76,31421901.183333334,60,4414,857800,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,AMBP3.SA,AMBP3,equity,AMBIPAR,ON      NM,BRAMBPACNOR6,2023-01-02,20.34,28950690.716666665,60,3932,885900,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,OIBR3.SA,OIBR3,equity,OI,ON      N1,BROIBRACNOR1,2023-01-02,0.17,26895300.75,60,6498,43178300,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,CSMG3.SA,CSMG3,equity,COPASA,ON      NM,BRCSMGACNOR5,2023-01-02,15.29,26392026.3,60,4241,989000,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,SAPR11.SA,SAPR11,equity,SANEPAR,UNT EJ  N2,BRSAPRCDAM13,2023-01-02,16.87,24872390.016666666,60,3486,937300,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,ANIM3.SA,ANIM3,equity,ANIMA,ON      NM,BRANIMACNOR6,2023-01-02,3.8,24845143.35,60,6002,4216800,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,NEOE3.SA,NEOE3,equity,NEOENERGIA,ON      NM,BRNEOEACNOR3,2023-01-02,15.03,24655669.516666666,60,1916,325000,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,BPAN4.SA,BPAN4,equity,BANCO PAN,PN  EJ  N1,BRBPANACNPR1,2023-01-02,5.74,24352519.633333333,60,5116,1783500,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,ECOR3.SA,ECOR3,equity,ECORODOVIAS,ON      NM,BRECORACNOR8,2023-01-02,4.24,24288171.366666667,60,6539,1991300,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,TUPY3.SA,TUPY3,equity,TUPY,ON  EJ  NM,BRTUPYACNOR1,2023-01-02,26.57,23733468.05,60,3367,573000,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,LIGT3.SA,LIGT3,equity,LIGHT S/A,ON      NM,BRLIGTACNOR2,2023-01-02,4.34,23166614.583333332,60,5410,4930200,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,ALUP11.SA,ALUP11,equity,ALUPAR,UNT     N2,BRALUPCDAM15,2023-01-02,27.67,22289377.916666668,60,4721,795800,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,MYPK3.SA,MYPK3,equity,IOCHP-MAXION,ON      NM,BRMYPKACNOR7,2023-01-02,11.48,22130647.533333335,60,3454,962900,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,POSI3.SA,POSI3,equity,POSITIVO TEC,ON      NM,BRPOSIACNOR9,2023-01-02,8.82,22101201.316666666,60,5082,1761000,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,CURY3.SA,CURY3,equity,CURY S/A,ON      NM,BRCURYACNOR3,2023-01-02,11.83,21948437.083333332,60,5861,1272700,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,GFSA3.SA,GFSA3,equity,GAFISA,ON      NM,BRGFSAACNOR3,2023-01-02,14.16,21428219.05,60,31051,15120300,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,BRSR6.SA,BRSR6,equity,BANRISUL,PNB     N1,BRBRSRACNPB4,2023-01-02,9.45,21407999.6,60,2587,799000,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,CXSE3.SA,CXSE3,equity,CAIXA SEGURI,ON      NM,BRCXSEACNOR7,2023-01-02,8.12,21265270.683333334,60,2811,1533100,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,SMFT3.SA,SMFT3,equity,SMART FIT,ON      NM,BRSMFTACNOR1,2023-01-02,12.73,21200884.8,60,3507,624400,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,GGPS3.SA,GGPS3,equity,GPS,ON      NM,BRGGPSACNOR9,2023-01-02,11.3,21156079.816666666,60,6113,1103700,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,ODPV3.SA,ODPV3,equity,ODONTOPREV,ON      NM,BRODPVACNOR4,2023-01-02,8.89,21136636.75,60,2380,836500,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,KEPL3.SA,KEPL3,equity,KEPLER WEBER,ON,BRKEPLACNOR1,2023-01-02,19.53,21090769.65,60,2264,422600,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,TEND3.SA,TEND3,equity,TENDA,ON      NM,BRTENDACNOR4,2023-01-02,4.1,20865486.983333334,60,3416,1905900,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,ENAT3.SA,ENAT3,equity,ENAUTA PART,ON      NM,BRENATACNOR0,2023-01-02,13.4,20781844.716666665,60,3300,713800,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,ITUB3.SA,ITUB3,equity,ITAUUNIBANCO,ON  EJ  N1,BRITUBACNOR4,2023-01-02,21.45,20454018.183333334,60,2000,480200,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,AESB3.SA,AESB3,equity,AES BRASIL,ON      NM,BRAESBACNOR7,2023-01-02,9.5,20039059.283333335,60,5476,1793300,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,UNIP6.SA,UNIP6,equity,UNIPAR,PNB,BRUNIPACNPB8,2023-01-02,85.69,19857768.433333334,60,1361,220900,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,RAPT4.SA,RAPT4,equity,RANDON PART,PN  EJ  N1,BRRAPTACNPR4,2023-01-02,8.02,19306940.883333333,60,4232,1801500,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,CPLE11.SA,CPLE11,equity,COPEL,UNT     N2,BRCPLECDAM13,2023-01-02,37.21,19306826.066666666,60,821,98300,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,LJQQ3.SA,LJQQ3,equity,QUERO-QUERO,ON      NM,BRLJQQACNOR5,2023-01-02,4.0,18949193.466666665,60,5205,2757700,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,MEGA3.SA,MEGA3,equity,OMEGAENERGIA,ON      NM,BRMEGAACNOR9,2023-01-02,8.98,17176266.55,60,4036,990100,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,SEQL3.SA,SEQL3,equity,SEQUOIA LOG,ON      NM,BRSEQLACNOR2,2023-01-02,2.93,16690330.3,60,3707,2604100,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,ABCB4.SA,ABCB4,equity,ABC BRASIL,PN  EJ  N2,BRABCBACNPR4,2023-01-02,18.59,16189129.3,60,3030,509700,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,AGRO3.SA,AGRO3,equity,BRASILAGRO,ON      NM,BRAGROACNOR7,2023-01-02,29.11,15682264.25,60,2403,357300,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,BRPR3.SA,BRPR3,equity,BR PROPERT,ON      NM,BRBRPRACNOR9,2023-01-02,6.33,15490412.4,60,4094,1297900,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,POMO4.SA,POMO4,equity,MARCOPOLO,PN  EJ  N2,BRPOMOACNPR7,2023-01-02,2.7,15458142.866666667,60,8505,5251000,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,TTEN3.SA,TTEN3,equity,3TENTOS,ON      NM,BRTTENACNOR0,2023-01-02,9.36,15398644.25,60,3292,701700,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,ORVR3.SA,ORVR3,equity,ORIZON,ON  ES  NM,BRORVRACNOR0,2023-01-02,31.35,15356356.633333333,60,1870,357200,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,DMMO3.SA,DMMO3,equity,DOMMO,ON,BRDMMOACNOR0,2023-01-02,1.9,14832718.016666668,60,2989,1376400,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,GUAR3.SA,GUAR3,equity,GUARARAPES,ON      NM,BRGUARACNOR4,2023-01-02,5.99,14643887.15,60,4985,2019700,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,MILS3.SA,MILS3,equity,MILLS,ON      NM,BRMILSACNOR2,2023-01-02,10.21,14623607.45,60,3489,1084900,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,JHSF3.SA,JHSF3,equity,JHSF PART,ON      NM,BRJHSFACNOR2,2023-01-02,4.88,14491451.45,60,4030,1356300,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,PTBL3.SA,PTBL3,equity,PORTOBELLO,ON      NM,BRPTBLACNOR8,2023-01-02,7.88,14286640.966666667,60,1985,609100,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,BOAS3.SA,BOAS3,equity,BOA VISTA,ON  EJ  NM,BRBOASACNOR6,2023-01-02,7.26,13982568.533333333,60,2901,922300,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,SQIA3.SA,SQIA3,equity,SINQIA,ON      NM,BRSQIAACNOR6,2023-01-02,14.75,13629917.5,60,4151,935700,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,PARD3.SA,PARD3,equity,IHPARDINI,ON  EJ  NM,BRPARDACNOR1,2023-01-02,20.55,13175022.166666666,60,1724,351400,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,CEAB3.SA,CEAB3,equity,CEA MODAS,ON      NM,BRCEABACNOR1,2023-01-02,2.2,12732336.083333334,60,5302,1984000,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,TASA4.SA,TASA4,equity,TAURUS ARMAS,PN      N2,BRTASAACNPR4,2023-01-02,12.41,11901036.383333333,60,4373,1327700,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,AMAR3.SA,AMAR3,equity,LOJAS MARISA,ON      NM,BRAMARACNOR4,2023-01-02,1.25,11844692.983333332,60,2794,4320500,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,CAML3.SA,CAML3,equity,CAMIL,ON      NM,BRCAMLACNOR3,2023-01-02,7.95,11821094.316666666,60,3372,1002200,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,HBSA3.SA,HBSA3,equity,HIDROVIAS,ON      NM,BRHBSAACNOR0,2023-01-02,2.17,11774706.3,60,4949,2147300,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,WIZS3.SA,WIZS3,equity,WIZ S.A.,ON      NM,BRWIZSACNOR1,2023-01-02,6.89,11395306.3,60,2759,1161800,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
