decision_date,ticker,ticker_raw,asset_class,issuer_name,specification,isin,observed_at,close_price_brl,average_daily_value_brl,trading_days,trade_count,quantity,source,universe_year
2022-01-03,XPBR31.SA,XPBR31,bdr,XP INC,DR1,BRXPBRBDR001,2022-01-03,164.84,223887268.54466668,60,10395,369633,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,POMO3.SA,POMO3,equity,MARCOPOLO,ON  EJ  N2,BRPOMOACNOR0,2022-01-03,2.51,768036.3833333333,60,322,219500,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,KLBN3.SA,KLBN3,equity,KLABIN S/A,ON      N2,BRKLBNACNOR2,2022-01-03,5.72,739087.4,60,515,137800,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,EUCA4.SA,EUCA4,equity,EUCATEX,PN  EJ  N1,BREUCAACNPR8,2022-01-03,8.4,736139.5666666667,60,216,66900,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,CGRA4.SA,CGRA4,equity,GRAZZIOTIN,PN  EJ,BRCGRAACNPR9,2022-01-03,38.5,708316.3333333334,60,75,11400,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,ALUP4.SA,ALUP4,equity,ALUPAR,PN      N2,BRALUPACNPR5,2022-01-03,8.03,688841.25,60,125,22000,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,ALUP3.SA,ALUP3,equity,ALUPAR,ON      N2,BRALUPACNOR8,2022-01-03,8.06,684414.3333333334,60,105,12400,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,CGAS5.SA,CGAS5,equity,COMGAS,PNA,BRCGASACNPA3,2022-01-03,148.0,597599.6610169491,59,25,3200,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,SGPS3.SA,SGPS3,equity,SPRINGS,ON      NM,BRSGPSACNOR4,2022-01-03,4.7,565132.5666666667,60,220,116800,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,DMVF3.SA,DMVF3,equity,D1000VFARMA,ON      NM,BRDMVFACNOR9,2022-01-03,4.25,547307.0,60,210,107300,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,JFEN3.SA,JFEN3,equity,JOAO FORTES,ON,BRJFENACNOR0,2022-01-03,1.27,524223.9166666667,60,2172,2244300,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,CLSC4.SA,CLSC4,equity,CELESC,PN  EJ  N2,BRCLSCACNPR3,2022-01-03,68.0,519874.1,60,28,4600,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,DOTZ3.SA,DOTZ3,equity,DOTZ SA,ON      NM,BRDOTZACNOR7,2022-01-03,2.7,491343.5833333333,60,154,67000,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,OFSA3.SA,OFSA3,equity,OUROFINO S/A,ON      NM,BROFSAACNOR7,2022-01-03,25.14,460219.2833333333,60,14,3200,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,AGXY3.SA,AGXY3,equity,AGROGALAXY,ON      NM,BRAGXYACNOR4,2022-01-03,10.69,449184.23333333334,60,457,63500,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,RNEW4.SA,RNEW4,equity,RENOVA,PN      N2,BRRNEWACNPR5,2022-01-03,2.22,434818.63333333336,60,498,157500,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,AZEV3.SA,AZEV3,equity,AZEVEDO,ON,BRAZEVACNOR0,2022-01-03,4.73,428237.4166666667,60,134,45900,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,PINE4.SA,PINE4,equity,PINE,PN      N2,BRPINEACNPR8,2022-01-03,1.76,407180.4666666667,60,134,83900,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,PTNT3.SA,PTNT3,equity,PETTENATI,ON,BRPTNTACNOR6,2022-01-03,14.84,362190.8,60,52,7700,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,EMAE4.SA,EMAE4,equity,EMAE,PN,BREMAEACNPR1,2022-01-03,75.5,359391.65,60,41,9200,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,SLED4.SA,SLED4,equity,SARAIVA LIVR,PN  EG  N2,BRSLEDACNPR7,2022-01-03,6.28,358634.5833333333,60,137,33700,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,SCAR3.SA,SCAR3,equity,SAO CARLOS,ON      NM,BRSCARACNOR7,2022-01-03,38.55,317608.38333333336,60,39,4900,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,HAGA3.SA,HAGA3,equity,HAGA S/A,ON,BRHAGAACNOR7,2022-01-03,7.47,277515.2833333333,60,81,23600,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,CEBR6.SA,CEBR6,equity,CEB,PNB,BRCEBRACNPB6,2022-01-03,16.1,269130.61666666664,60,19,7100,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,HOOT4.SA,HOOT4,equity,HOTEIS OTHON,PN,BRHOOTACNPR9,2022-01-03,2.75,264636.5,60,7,1200,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,ENGI4.SA,ENGI4,equity,ENERGISA,PN  ED  N2,BRENGIACNPR7,2022-01-03,6.87,253948.75,60,472,154900,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,RSUL4.SA,RSUL4,equity,RIOSULENSE,PN,BRRSULACNPR3,2022-01-03,78.22,253122.08474576272,59,6,800,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,RDNI3.SA,RDNI3,equity,RNI,ON      NM,BRRDNIACNOR9,2022-01-03,10.06,252548.21666666667,60,31,24600,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,TCNO4.SA,TCNO4,equity,TECNOSOLO,PN,BRTCNOACNPR2,2022-01-03,1.54,240306.71666666667,60,360,125300,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,SULA4.SA,SULA4,equity,SUL AMERICA,PN  EJ  N2,BRSULAACNPR9,2022-01-03,8.57,228791.41666666666,60,147,22000,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,CESP3.SA,CESP3,equity,CESP,ON      N1,BRCESPACNOR3,2022-01-03,21.36,221948.55,60,32,4600,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,OSXB3.SA,OSXB3,equity,OSX BRASIL,ON      NM,BROSXBACNOR8,2022-01-03,7.26,213720.63333333333,60,9,1300,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,HBRE3.SA,HBRE3,equity,HBR REALTY,ON      NM,BRHBREACNOR4,2022-01-03,8.15,213281.81355932204,59,63,20700,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,RAPT3.SA,RAPT3,equity,RANDON PART,ON  EJ  N1,BRRAPTACNOR7,2022-01-03,12.45,191834.4,60,145,64200,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,EALT4.SA,EALT4,equity,ACO ALTONA,PN,BREALTACNPR1,2022-01-03,7.65,182330.48333333334,60,298,43500,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,MTSA4.SA,MTSA4,equity,METISA,PN,BRMTSAACNPR9,2022-01-03,43.0,182126.86666666667,60,10,1200,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,RNEW3.SA,RNEW3,equity,RENOVA,ON      N2,BRRNEWACNOR8,2022-01-03,2.38,182036.26666666666,60,104,25200,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,CAMB3.SA,CAMB3,equity,CAMBUCI,ON,BRCAMBACNOR4,2022-01-03,4.86,176843.4,60,134,27400,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,UCAS3.SA,UCAS3,equity,UNICASA,ON      NM,BRUCASACNOR1,2022-01-03,4.32,171720.43333333332,60,73,21500,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,RPMG3.SA,RPMG3,equity,PET MANGUINH,ON,BRRPMGACNOR9,2022-01-03,2.81,170779.13333333333,60,52,15300,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,TCNO3.SA,TCNO3,equity,TECNOSOLO,ON,BRTCNOACNOR5,2022-01-03,1.92,169356.78333333333,60,139,77500,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,HAGA4.SA,HAGA4,equity,HAGA S/A,PN,BRHAGAACNPR4,2022-01-03,2.02,167624.2,60,183,59700,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,BMEB4.SA,BMEB4,equity,MERC BRASIL,PN      N1,BRBMEBACNPR5,2022-01-03,10.34,158829.45762711865,59,15,2900,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,EQMA3B.SA,EQMA3B,equity,EQTLMARANHAO,ON      MB,BREQMAACNOR8,2022-01-03,41.15,157199.17777777778,45,6,2700,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,ATMP3.SA,ATMP3,equity,ATMASA,ON      NM,BRATMPACNOR8,2022-01-03,2.62,154283.05,60,161,119900,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,ENGI3.SA,ENGI3,equity,ENERGISA,ON  ED  N2,BRENGIACNOR0,2022-01-03,12.6,153714.71666666667,60,315,37300,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,PTNT4.SA,PTNT4,equity,PETTENATI,PN,BRPTNTACNPR3,2022-01-03,5.96,150230.73333333334,60,89,26800,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,BIOM3.SA,BIOM3,equity,BIOMM,ON      MA,BRBIOMACNOR2,2022-01-03,13.15,143843.08333333334,60,33,5400,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,HETA4.SA,HETA4,equity,HERCULES,PN,BRHETAACNPR9,2022-01-03,8.16,141226.7358490566,53,32,3400,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,ENMT3.SA,ENMT3,equity,ENERGISA MT,ON,BRENMTACNOR5,2022-01-03,80.99,135429.46153846153,52,4,500,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,SULA3.SA,SULA3,equity,SUL AMERICA,ON  EJ  N2,BRSULAACNOR2,2022-01-03,8.85,127012.78333333334,60,99,10800,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,MODL4.SA,MODL4,equity,MODALMAIS,PN      N2,BRMODLACNPR9,2022-01-03,3.32,123618.03333333334,60,192,35900,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,BPAC3.SA,BPAC3,equity,BTGP BANCO,ON  EJ  N2,BRBPACACNOR7,2022-01-03,12.4,117486.51666666666,60,78,11300,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,MNDL3.SA,MNDL3,equity,MUNDIAL,ON,BRMNDLACNOR4,2022-01-03,32.5,116052.31578947368,57,5,500,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,CGAS3.SA,CGAS3,equity,COMGAS,ON,BRCGASACNOR0,2022-01-03,142.99,115726.80769230769,26,2,200,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,EUCA3.SA,EUCA3,equity,EUCATEX,ON  EJ  N1,BREUCAACNOR1,2022-01-03,11.95,112732.55,60,28,4400,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,ATOM3.SA,ATOM3,equity,ATOMPAR,ON,BRATOMACNOR1,2022-01-03,2.98,110540.05,60,265,101400,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,ALPK3.SA,ALPK3,equity,ESTAPAR,ON      NM,BRALPKACNOR9,2022-01-03,4.4,110144.98333333334,60,60,20400,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,SLED3.SA,SLED3,equity,SARAIVA LIVR,ON  EG  N2,BRSLEDACNOR0,2022-01-03,13.88,106973.41666666667,60,33,5400,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,WHRL4.SA,WHRL4,equity,WHIRLPOOL,PN,BRWHRLACNPR2,2022-01-03,7.95,103024.1,60,37,7000,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,TRPL3.SA,TRPL3,equity,TRAN PAULIST,ON  EJ  N1,BRTRPLACNOR4,2022-01-03,30.57,99741.5,60,9,1100,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,MNPR3.SA,MNPR3,equity,MINUPAR,ON,BRMNPRACNOR5,2022-01-03,6.26,95303.68333333333,60,42,6600,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,BMKS3.SA,BMKS3,equity,BIC MONARK,ON,BRBMKSACNOR9,2022-01-03,234.9,94627.05705882353,51,2,10,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,BOBR4.SA,BOBR4,equity,BOMBRIL,PN,BRBOBRACNPR3,2022-01-03,1.63,90482.95,60,49,17100,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,ALPA3.SA,ALPA3,equity,ALPARGATAS,ON  EJ  N1,BRALPAACNOR0,2022-01-03,30.98,88559.63333333333,60,21,3100,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,BPAC5.SA,BPAC5,equity,BTGP BANCO,PNA EJ  N2,BRBPACACNPA0,2022-01-03,5.0,84212.65,60,56,11000,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,BRSR3.SA,BRSR3,equity,BANRISUL,ON      N1,BRBRSRACNOR3,2022-01-03,11.9,80851.81666666667,60,40,6400,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,CEEB3.SA,CEEB3,equity,COELBA,ON,BRCEEBACNOR3,2022-01-03,33.3,80766.15384615384,39,6,800,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,CGRA3.SA,CGRA3,equity,GRAZZIOTIN,ON  EJ,BRCGRAACNOR2,2022-01-03,39.0,79348.63793103448,58,11,1800,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,RNEW11.SA,RNEW11,equity,RENOVA,UNT     N2,BRRNEWCDAM15,2022-01-03,6.97,77938.6,60,47,4700,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,MODL3.SA,MODL3,equity,MODALMAIS,ON      N2,BRMODLACNOR2,2022-01-03,4.49,76693.3,60,166,30700,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,CEBR3.SA,CEBR3,equity,CEB,ON,BRCEBRACNOR5,2022-01-03,15.98,76314.40350877192,57,4,500,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,CTSA4.SA,CTSA4,equity,SANTANENSE,PN,BRCTSAACNPR0,2022-01-03,1.37,74870.96666666666,60,46,34500,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,TELB4.SA,TELB4,equity,TELEBRAS,PN,BRTELBACNPR9,2022-01-03,14.91,74132.88333333333,60,13,4300,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,DEXP4.SA,DEXP4,equity,DEXXOS PAR,PN      N1,BRDEXPACNPR8,2022-01-03,8.43,69803.35593220338,59,30,8000,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,CTNM4.SA,CTNM4,equity,COTEMINAS,PN,BRCTNMACNPR6,2022-01-03,3.57,68752.96666666666,60,33,6400,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,BEES3.SA,BEES3,equity,BANESTES,ON  EJ,BRBEESACNOR9,2022-01-03,4.84,65720.41666666667,60,47,7700,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,WLMM4.SA,WLMM4,equity,WLM IND COM,PN,BRWLMMACNPR3,2022-01-03,39.48,60885.491228070176,57,7,1000,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,BAUH4.SA,BAUH4,equity,EXCELSIOR,PN,BRBAUHACNPR3,2022-01-03,83.89,58321.23529411765,34,12,1700,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,GEPA4.SA,GEPA4,equity,GER PARANAP,PN,BRGEPAACNPR9,2022-01-03,32.11,57530.264150943396,53,1,100,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,CEBR5.SA,CEBR5,equity,CEB,PNA,BRCEBRACNPA8,2022-01-03,15.99,54706.5,56,3,400,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,EPAR3.SA,EPAR3,equity,EMBPAR S/A,ON,BREPARACNOR9,2022-01-03,13.38,50023.228070175435,57,11,2000,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,CRPG6.SA,CRPG6,equity,CRISTAL,PNB EJ,BRCRPGACNPB1,2022-01-03,68.01,47868.08108108108,37,2,200,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,CTSA3.SA,CTSA3,equity,SANTANENSE,ON,BRCTSAACNOR3,2022-01-03,1.9,44015.21666666667,60,36,8100,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,EQPA3.SA,EQPA3,equity,EQTL PARA,ON,BREQPAACNOR1,2022-01-03,5.24,43628.53333333333,60,18,46200,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,MGEL4.SA,MGEL4,equity,MANGELS INDL,PN,BRMGELACNPR3,2022-01-03,14.75,42426.267857142855,56,3,1000,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,WHRL3.SA,WHRL3,equity,WHIRLPOOL,ON,BRWHRLACNOR5,2022-01-03,6.72,41904.220338983054,59,4,400,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,DOHL4.SA,DOHL4,equity,DOHLER,PN,BRDOHLACNPR9,2022-01-03,6.09,40686.85,60,38,6700,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,BAHI3.SA,BAHI3,equity,BAHEMA,ON      MA,BRBAHIACNOR1,2022-01-03,14.85,39920.61666666667,60,9,4700,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,FRTA3.SA,FRTA3,equity,POMIFRUTAS,ON      NM,BRFRTAACNOR8,2022-01-03,5.23,35039.55172413793,58,50,6700,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,CRDE3.SA,CRDE3,equity,CR2,ON,BRCRDEACNOR1,2022-01-03,16.9,33168.42857142857,28,1,100,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
