date,static,volatility_target,mean_variance,linear_trailing_12m,linear_above_trend,linear_drawdown,linear_market_trailing_12m,linear_short_volatility,oracle_binary,oracle_continuous
2021-02-28,0.55,0.30031891051591997,0.10723078504821763,0.55,0.55,0.55,0.55,0.6910906057806555,0.95,0.38861183398632093
2021-03-31,0.55,0.30575723305828456,0.09239588217614507,0.55,0.55,0.55,0.55,0.2185437614470051,0.95,0.95
2021-04-30,0.55,0.4720384896081303,0.10441660238896987,0.55,0.55,0.55,0.55,0.5611123262771412,0.95,0.95
2021-05-31,0.55,0.5474196192258761,0.12185373256991741,0.55,0.55,0.55,0.55,0.5043549502698609,0.0,0.0
2021-06-30,0.55,0.5469628246317323,0.10480175387493211,0.55,0.55,0.55,0.55,0.5424676512227832,0.0,0.0
2021-07-31,0.55,0.5343611661536175,0.0947845722793292,0.55,0.55,0.55,0.55,0.45644475207254953,0.95,0.731538526387585
2021-08-31,0.55,0.5436744434208475,0.09098067092292197,0.55,0.55,0.55,0.55,0.3603812065102061,0.0,0.0
2021-09-30,0.55,0.5454790964123244,0.08038609120213636,0.55,0.55,0.55,0.55,0.4098797163128911,0.95,0.95
2021-10-31,0.55,0.5866528393503041,0.0989341844617503,0.55,0.55,0.55,0.55,0.498246825432809,0.95,0.08702897571886828
2021-11-30,0.55,0.6330472679676254,0.09271758413835099,0.55,0.55,0.55,0.55,0.4971863239387183,0.0,0.0
2021-12-31,0.55,0.8253866607180725,0.08560168363810833,0.55,0.55,0.55,0.55,0.4641435404346774,0.95,0.1388727047305828
2022-01-31,0.55,0.8234685765995934,0.07180809134699517,0.55,0.55,0.55,0.55,0.35307588196477874,0.0,0.0
2022-02-28,0.55,0.7844906954327051,0.055572150283058064,0.55,0.55,0.55,0.55,0.37658362638474685,0.0,0.0
2022-03-31,0.55,0.7265118719322385,0.053102026901063665,0.55,0.55,0.55,0.55,0.3466065656220503,0.95,0.95
2022-04-30,0.55,0.7365987474632076,0.27701674032685275,0.55,0.55,0.55,0.55,0.6828462686931842,0.0,0.0
2022-05-31,0.55,0.7535780069716246,0.2172368478899546,0.55,0.55,0.55,0.55,0.6832299560770455,0.95,0.04012170574920829
2022-06-30,0.55,0.7478384146306596,0.22182528342340313,0.55,0.55,0.55,0.55,0.6186075732395931,0.0,0.0
2022-07-31,0.55,0.6618306295260525,0.12527612987822812,0.55,0.55,0.55,0.55,0.4842448561346025,0.95,0.95
2022-08-31,0.55,0.6412617587934648,0.11395602636050924,0.55,0.55,0.55,0.55,0.5816728797973119,0.0,0.0
2022-09-30,0.55,0.6423323833156778,0.04619156154202212,0.55,0.55,0.55,0.55,0.5770976841220039,0.0,0.0
2022-10-31,0.55,0.6882717132761255,0.07810025565943604,0.55,0.55,0.55,0.55,0.4682446690672367,0.95,0.95
2022-11-30,0.55,0.6629057835159056,0.13217683289901144,0.55,0.55,0.55,0.55,0.451442032087468,0.95,0.95
2022-12-31,0.55,0.5657561191936101,0.12011004798858783,0.55,0.55,0.55,0.55,0.5464765069848703,0.0,0.0
2023-01-31,0.55,0.5479155308466119,0.061184902645891374,0.55,0.55,0.55,0.55,0.6362424213084196,0.95,0.95
